<<<<<<< HEAD
feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
-1.056095159,-0.190480196,1.997277166,1.358182028,1.661159141,0.135895689,0.523171796,0.702742245,0.178673802,0.188505188,Chlamydomonas_Reinhardtii
-1.99502731,-0.598220541,4.446436369,3.677386576,4.063002209,0.534711598,1.07516819,1.42615559,0.547134194,-0.558706975,Chlamydomonas_Reinhardtii
-1.190885892,-0.401027339,2.446816387,1.81045161,2.060585749,0.239934622,0.596829774,0.815164589,0.246739439,0.033598951,Chlamydomonas_Reinhardtii
-1.60431063,-0.671222087,2.872654068,2.284593823,2.812944862,0.332217743,0.855071137,1.280269739,0.487293652,-0.161621302,Chlamydomonas_Reinhardtii
-1.493838999,-0.35606907,2.941388536,2.451108053,2.75905397,0.325752046,0.816926827,1.040385272,0.347467045,-0.141242788,Chlamydomonas_Reinhardtii
-1.7084148,-0.673447744,3.341944573,3.09529234,3.438501877,0.349557565,0.937497922,1.273689836,0.448671469,-0.288765506,Chlamydomonas_Reinhardtii
-1.799400463,-0.848384377,3.514175769,2.96899553,3.568474028,0.377477617,0.935744161,1.372388382,0.477995719,-0.20680844,Chlamydomonas_Reinhardtii
-1.24673544,-0.483376645,2.269844883,1.562796972,2.09651301,0.202022129,0.65601922,0.932662858,0.295613189,0.094586821,Chlamydomonas_Reinhardtii
-0.458320886,0.377507445,1.796604121,0.711175466,0.73127709,-0.024865034,0.13515209,0.136306587,-0.134595015,0.19677473,Chlamydomonas_Reinhardtii
-1.003851283,-0.401472471,1.866128641,1.298914251,1.833398657,0.171457019,0.532379043,0.737521732,0.19679285,0.100050626,Chlamydomonas_Reinhardtii
-1.173317834,-0.192260722,2.017818501,1.526107395,2.091229589,0.18703347,0.539394088,0.908599213,0.310275314,-0.040236243,Chlamydomonas_Reinhardtii
-1.188814549,-0.403698128,1.796604121,1.122522059,1.685462876,0.117086391,0.621820873,1.032677385,0.372142329,0.075537341,Chlamydomonas_Reinhardtii
-1.865760158,-0.782059801,1.332053924,0.568650574,1.149724013,0.104742788,1.07516819,1.952171843,0.901766892,0.256876578,Chlamydomonas_Reinhardtii
-0.782140856,0.249754739,2.568484296,1.945920814,1.965484175,0.131193365,0.285975569,0.287080366,-0.09060864,-0.014836936,Chlamydomonas_Reinhardtii
-2.016738054,-0.529225177,3.869698879,2.784136513,3.463862297,0.342210183,1.079114154,1.624116675,0.5975576,-0.283892383,Chlamydomonas_Reinhardtii
-1.227019322,0.19544871,2.830781346,1.848552323,2.268752526,0.209075616,0.549039776,0.798432835,0.182965155,-0.079811907,Chlamydomonas_Reinhardtii
-0.475045064,0.150935572,1.360495773,0.805016112,1.044055598,0.014223039,0.257476946,0.288396347,0.004158753,-0.029899316,Chlamydomonas_Reinhardtii
-1.154905896,-0.448656397,2.020188655,1.365237716,1.903139811,0.156174464,0.598145095,0.92777493,0.333877759,0.020308616,Chlamydomonas_Reinhardtii
-1.59940078,-0.606678037,2.344899762,1.551507871,2.117646693,0.128548307,0.910753061,1.42277164,0.637014212,-0.057070667,Chlamydomonas_Reinhardtii
-0.467987154,0.45317978,1.531936917,0.936957472,0.798904876,-0.048376658,0.123752641,0.092879226,-0.179892637,0.288921052,Chlamydomonas_Reinhardtii
-1.229013949,-0.305769224,2.498959777,1.686271506,2.164140795,0.124139878,0.550793537,0.973458258,0.373334371,-0.130315179,Chlamydomonas_Reinhardtii
-1.42157214,-0.457113893,2.415214333,1.670043425,2.11447664,0.141773595,0.716523988,1.150551649,0.423996185,0.049990364,Chlamydomonas_Reinhardtii
-0.826329508,-0.06272749,1.612522155,0.947541004,1.162404223,0.053605008,0.367087033,0.561744321,0.146488649,0.175953205,Chlamydomonas_Reinhardtii
-0.812443838,-0.184248357,1.122690315,0.687891697,1.074699439,0.035677395,0.434606846,0.677362618,0.191071045,0.187914507,Chlamydomonas_Reinhardtii
-0.277807171,0.189662002,0.673941145,0.258905884,0.554810838,-0.104216763,0.082977689,0.177853975,-0.051390436,0.1625152,Chlamydomonas_Reinhardtii
-0.473587452,-0.09477695,0.859603213,0.435298077,0.699576566,-0.023689453,0.144359337,0.352315406,0.05100603,0.216857903,Chlamydomonas_Reinhardtii
-1.377153338,-0.470022703,1.328103667,0.505854954,1.009185021,0.11150238,0.74502261,1.349264723,0.59255102,0.210803417,Chlamydomonas_Reinhardtii
-0.733886234,-0.173120073,0.794028951,0.286423066,0.564320995,-0.017517652,0.352180061,0.629987316,0.208832481,0.319488822,Chlamydomonas_Reinhardtii
-0.727288622,-0.22698097,1.050795641,0.27301726,0.589681415,-0.016342071,0.358318226,0.653862964,0.212766222,0.249640729,Chlamydomonas_Reinhardtii
-0.558589235,-0.190035065,0.809829978,0.398608501,0.472389474,-0.031918521,0.282029606,0.444622046,0.126462332,0.252594136,Chlamydomonas_Reinhardtii
-0.73480683,0.33388457,1.713648729,0.920023822,1.234258745,0.093574767,0.335957768,0.264332701,-0.121959363,0.401593558,Chlamydomonas_Reinhardtii
-1.01482173,0.196784105,2.656179996,1.686271506,2.013034962,0.166460799,0.459597945,0.48579344,-0.025880722,0.169455708,Chlamydomonas_Reinhardtii
-0.759279365,0.293822745,2.21533134,1.353948616,1.608324933,0.130899469,0.284660248,0.239893061,-0.134118198,0.25791027,Chlamydomonas_Reinhardtii
-0.805539361,0.203461075,2.141066512,1.380760229,1.404384893,0.079173898,0.314912631,0.360399286,-0.075827311,0.262635723,Chlamydomonas_Reinhardtii
-0.85878055,0.186991214,1.99964732,1.320786883,1.504769887,0.060070704,0.344726575,0.513429033,0.045880247,0.124120899,Chlamydomonas_Reinhardtii
-0.583445352,0.467869115,0.908586397,-0.048722099,0.153270862,-0.082174616,0.221524838,0.305504095,-0.083933201,0.617487665,Chlamydomonas_Reinhardtii
-0.787050706,0.174082404,2.096033585,1.418860942,1.808038237,0.05536838,0.309212907,0.394238788,0.019893716,0.049547353,Chlamydomonas_Reinhardtii
-0.777921453,0.122447164,1.67335611,0.989169561,1.463559205,0.022746003,0.357879785,0.423754353,0.030145284,0.230295908,Chlamydomonas_Reinhardtii
-1.184595147,0.335219964,2.038359836,0.828299882,1.038772178,0.087990757,0.595076012,0.717782023,0.094396384,0.544095482,Chlamydomonas_Reinhardtii
-1.153064702,0.52751672,2.438125822,1.033620394,1.349437317,0.093574767,0.550793537,0.640139167,0.054820567,0.380624363,Chlamydomonas_Reinhardtii
-0.948001736,0.242187505,1.494014452,0.279367379,0.332907167,0.027742223,0.464420789,0.594455839,0.028118811,0.688074111,Chlamydomonas_Reinhardtii
-1.018810983,0.176308061,1.672566058,0.442353765,0.617155203,0.030093385,0.501688219,0.631867288,0.06161521,0.654405262,Chlamydomonas_Reinhardtii
-1.17661664,0.090842836,1.891410284,0.745748336,1.088436332,0.094456453,0.585868765,0.770045253,0.089628213,0.612319202,Chlamydomonas_Reinhardtii
-1.032926803,0.276462622,1.831366381,0.373913594,0.495636525,0.05595617,0.563508307,0.62697936,0.067456219,0.612762213,Chlamydomonas_Reinhardtii
-1.160429477,0.229278695,1.878769462,0.505149385,0.708030039,0.09592593,0.612613626,0.729249854,0.055774201,0.705351546,Chlamydomonas_Reinhardtii
-1.093839633,0.306286424,1.629113234,0.459287415,0.640402254,0.072120411,0.577099958,0.713834081,0.066264177,0.640376575,Chlamydomonas_Reinhardtii
-0.867065923,0.25019987,1.588820615,0.602517875,1.051452387,0.032738442,0.375417399,0.547268534,0.063999296,0.363937609,Chlamydomonas_Reinhardtii
-1.034384414,0.339671278,1.768162273,0.810660663,1.007071653,0.022746003,0.477135559,0.571144183,0.016555997,0.596223129,Chlamydomonas_Reinhardtii
-1.139869479,0.190107134,1.907211311,0.625801645,0.719653565,0.097689302,0.588060967,0.769857256,0.073297229,0.6003579,Chlamydomonas_Reinhardtii
-1.206612757,0.109093223,2.081022609,0.8233609,1.150780697,0.150296558,0.641112248,0.726617893,0.086648107,0.594746425,Chlamydomonas_Reinhardtii
-0.894607114,0.500808837,1.716018883,0.565122731,0.662592621,0.068005877,0.411807948,0.442178082,-0.060688369,0.579241035,Chlamydomonas_Reinhardtii
-0.848040253,0.289816563,1.528776712,0.530549861,0.656252516,-0.00517405,0.438991249,0.457969849,-0.053297704,0.608775112,Chlamydomonas_Reinhardtii
-1.094683513,0.057012851,1.613312207,0.654729964,1.257505796,0.143243071,0.564823628,0.666458779,0.010595784,0.675079116,Chlamydomonas_Reinhardtii
-1.061925606,-0.150863504,1.399998341,0.262433728,0.860192557,0.132956736,0.597706654,0.674730657,-0.007046448,0.867936643,Chlamydomonas_Reinhardtii
-1.273509467,-0.216297816,1.651234672,0.762681986,1.177197801,0.194968642,0.80859646,0.852764035,0.06578736,0.768702142,Chlamydomonas_Reinhardtii
-1.071054859,0.07926942,1.850327614,0.839588982,1.369514316,0.11150238,0.585868765,0.599907759,0.031218122,0.559157862,Chlamydomonas_Reinhardtii
-1.262078722,-0.209175714,2.32040817,1.390638192,2.080662747,0.223476486,0.740199767,0.760457395,0.083191183,0.42123372,Chlamydomonas_Reinhardtii
-0.467450139,0.577816566,0.671570991,-0.06565575,-0.078142967,-0.134487977,0.157074107,0.172026061,-0.118383234,0.633436067,Chlamydomonas_Reinhardtii
-1.294529763,-0.195821773,2.438125822,1.762472933,2.405064781,0.209957302,0.656457661,0.769105267,0.106793628,0.333074498,Chlamydomonas_Reinhardtii
-1.036225608,0.095739281,2.362280892,1.534574221,1.857702392,0.17704103,0.488535008,0.583739997,0.028953241,0.192639959,Chlamydomonas_Reinhardtii
-1.022416654,-0.002189622,1.777642889,1.032209256,1.554434042,0.120025344,0.542901611,0.621151446,0.040277646,0.422267412,Chlamydomonas_Reinhardtii
-0.907418755,0.085501259,1.838476843,1.012453331,1.379024473,0.090048024,0.375417399,0.479589531,0.015840771,0.402036569,Chlamydomonas_Reinhardtii
-0.644895197,0.044549172,1.221446734,0.359802218,0.857022504,-0.033681893,0.271068597,0.372431109,-0.027311174,0.470112618,Chlamydomonas_Reinhardtii
-0.848116969,-0.379661033,0.493019384,-0.074122575,0.604474993,0.05095995,0.495988494,0.698606305,0.1423165,0.679656898,Chlamydomonas_Reinhardtii
-0.88294622,-0.464681127,0.435345635,-0.074122575,0.660479253,0.061246286,0.602967938,0.668150754,0.063045662,0.858781079,Chlamydomonas_Reinhardtii
-0.909643531,0.344122591,0.793238899,0.165770807,0.806301665,0.021276526,0.531502162,0.623031419,0.066860198,0.579241035,Chlamydomonas_Reinhardtii
-0.446966857,0.369940212,0.347649935,-0.309076976,0.212445174,-0.082468511,0.22415548,0.288396347,-0.049125555,0.507916237,Chlamydomonas_Reinhardtii
-1.383060501,-0.274610027,1.63859385,0.621568232,1.782677818,0.229060496,0.84630233,1.053921073,0.15936271,0.642443961,Chlamydomonas_Reinhardtii
-0.383062087,0.153606361,0.427445122,-0.269565125,-0.167961119,-0.103922867,0.118929797,0.19853367,-0.083694792,0.646283391,Chlamydomonas_Reinhardtii
-0.790042646,0.177643455,1.628323183,0.682247146,1.291319689,0.046551521,0.399970058,0.471129656,-0.008357695,0.316387744,Chlamydomonas_Reinhardtii
-0.900744427,0.061909296,1.670195904,0.656141102,1.420235155,0.080055584,0.451267579,0.546140551,0.031337326,0.405285318,Chlamydomonas_Reinhardtii
-0.665301762,0.255541447,1.369976389,0.547483511,0.994391443,0.024215479,0.310089788,0.380890985,0.01441032,0.252594136,Chlamydomonas_Reinhardtii
-0.645355495,0.256876841,1.365236081,0.342868568,1.065189281,0.035677395,0.331134924,0.383710943,-0.023496637,0.279470147,Chlamydomonas_Reinhardtii
-0.53710864,0.21458936,0.990751738,0.136842487,0.562207627,-0.022219977,0.252215662,0.350059439,0.027045973,0.28803503,Chlamydomonas_Reinhardtii
-0.442900887,0.122002033,0.766377153,-0.018382642,0.226182068,-0.034269684,0.215386673,0.273168571,-0.066410174,0.453425864,Chlamydomonas_Reinhardtii
-0.822953986,-0.056940782,0.973370609,-3.79E-05,0.489296421,0.010108505,0.45214446,0.66363882,0.127535171,0.516038109,Chlamydomonas_Reinhardtii
-0.575083263,0.118886113,0.337379267,-0.261098299,0.230408804,-0.036914741,0.228101443,0.423378359,0.020012921,0.611285509,Chlamydomonas_Reinhardtii
-0.253181204,-0.034684213,-0.035524973,-0.532742276,-0.193321539,-0.120381004,0.04702558,0.226169263,-0.038873988,0.559157862,Chlamydomonas_Reinhardtii
-0.482716705,0.121556901,0.376881835,-0.10587317,0.256825908,-0.088052522,0.247392818,0.360023292,-0.002755094,0.48620869,Chlamydomonas_Reinhardtii
-0.399939697,0.373056131,0.259164183,-0.33518302,-0.140487332,-0.150358323,0.175488602,0.233501155,-0.078926622,0.618226017,Chlamydomonas_Reinhardtii
0.754795717,0.132685186,-0.673096417,-0.505225094,-0.640298934,-0.252927779,-0.527769712,-0.666253593,-0.410076078,0.160300144,Chlamydomonas_Reinhardtii
0.758401389,0.173192141,-0.679416828,-0.624466216,-0.820991923,-0.272030973,-0.515054942,-0.670201535,-0.415678679,0.206668646,Chlamydomonas_Reinhardtii
0.840181083,0.312073132,-0.74499109,-0.695023093,-0.86114592,-0.274676031,-0.545307326,-0.695957156,-0.418539582,0.07110723,Chlamydomonas_Reinhardtii
0.861201379,0.119331244,-0.81451561,-0.705606624,-1.04183891,-0.302596083,-0.548814849,-0.733744599,-0.429029557,0.1929353,Chlamydomonas_Reinhardtii
0.797987057,0.086836654,-0.850067921,-0.671033755,-0.865372657,-0.288195214,-0.494448246,-0.708364973,-0.41961242,0.242995561,Chlamydomonas_Reinhardtii
0.858899887,0.1825399,-0.850857972,-0.770518951,-0.939340547,-0.296718177,-0.52513907,-0.705357018,-0.427003085,0.146714468,Chlamydomonas_Reinhardtii
0.776890044,0.166960302,-0.782913555,-0.78251362,-0.867486025,-0.274382135,-0.503655493,-0.70178507,-0.421162075,0.261011349,Chlamydomonas_Reinhardtii
0.808036907,0.101525989,-0.90774167,-0.672444892,-0.801971608,-0.317290848,-0.538292281,-0.707424987,-0.419016399,0.248902377,Chlamydomonas_Reinhardtii
0.724722884,0.071257055,-0.796344428,-0.777574639,-0.882279603,-0.2640958,-0.458057698,-0.641437959,-0.404235069,0.307822862,Chlamydomonas_Reinhardtii
0.803127056,0.30806695,-0.765532425,-0.693611955,-0.892846445,-0.305241141,-0.552322372,-0.672645499,-0.413294594,0.144647083,Chlamydomonas_Reinhardtii
-0.360047164,0.328097862,0.53726226,-0.256159318,0.014845238,-0.161526344,0.096130899,0.219025369,-0.079284235,0.510278963,Chlamydomonas_Reinhardtii
0.722267959,0.026298786,-0.56406933,-0.663272498,-0.738570559,-0.263801905,-0.516370264,-0.666817585,-0.422473322,0.302063716,Chlamydomonas_Reinhardtii
0.765919597,0.090397705,-0.808195199,-0.566609577,-0.833672133,-0.283492889,-0.490940723,-0.68956525,-0.418301173,0.249493058,Chlamydomonas_Reinhardtii
0.846548545,0.275127228,-0.79160412,-0.686556268,-0.926660338,-0.298481549,-0.56284494,-0.717012846,-0.417705152,0.12057681,Chlamydomonas_Reinhardtii
0.796606161,0.342342066,-0.916432234,-0.767696676,-0.948850705,-0.281729518,-0.525577511,-0.673397488,-0.409718466,0.172704457,Chlamydomonas_Reinhardtii
0.748735121,0.118440982,-0.605152,-0.772635658,-0.729060402,-0.284374575,-0.514616502,-0.644821909,-0.40649995,0.222469377,Chlamydomonas_Reinhardtii
0.77397482,0.301389979,-0.776593144,-0.59342119,-0.734343823,-0.272324868,-0.519000906,-0.684489325,-0.403400639,0.131209078,Chlamydomonas_Reinhardtii
0.755332732,0.304060767,-0.539577738,-0.63363861,-0.71321014,-0.306416722,-0.52426219,-0.680541383,-0.410433691,0.151882932,Chlamydomonas_Reinhardtii
0.650691548,0.200345156,-0.41869988,-0.436784923,-0.62656204,-0.266153067,-0.475595311,-0.628278153,-0.384089548,0.201500182,Chlamydomonas_Reinhardtii
0.69618438,0.339226146,-0.772642888,-0.721834706,-0.815708502,-0.302008293,-0.465072743,-0.574886939,-0.357506996,0.159709462,Chlamydomonas_Reinhardtii
0.60128618,0.293822745,-0.438451164,-0.540503532,-0.724833665,-0.265565277,-0.429997515,-0.517547783,-0.344156118,0.152621284,Chlamydomonas_Reinhardtii
-0.264458516,0.560011311,0.159617712,-0.452307436,-0.288423112,-0.143598731,0.057986589,0.057723744,-0.161654384,0.635946464,Chlamydomonas_Reinhardtii
0.64209931,0.288481169,-0.493754759,-0.59906574,-0.81253845,-0.270267601,-0.478664394,-0.54424339,-0.357149383,0.1665023,Chlamydomonas_Reinhardtii
0.698792738,0.32097576,-0.71575919,-0.58213209,-0.867486025,-0.288783005,-0.470772468,-0.60534249,-0.373837981,0.167535993,Chlamydomonas_Reinhardtii
0.641101997,0.263998943,-0.644654568,-0.58777664,-0.747024032,-0.258805685,-0.445342928,-0.557591194,-0.350831557,0.178906613,Chlamydomonas_Reinhardtii
0.760319299,0.389080861,-0.671516314,-0.72536255,-0.79985824,-0.306416722,-0.55056861,-0.678473413,-0.408526423,0.174919512,Chlamydomonas_Reinhardtii
0.743058107,0.246638819,-0.666776006,-0.614588253,-0.785064662,-0.282023413,-0.519877786,-0.660801674,-0.406261542,0.189981892,Chlamydomonas_Reinhardtii
0.761316612,0.227943301,-0.670726263,-0.7310071,-0.931943758,-0.280260041,-0.479979715,-0.65083782,-0.388142493,0.162072189,Chlamydomonas_Reinhardtii
0.644170653,0.426917028,-0.366556491,-0.595537896,-0.797744872,-0.286431842,-0.491379164,-0.607222463,-0.388976923,0.191310925,Chlamydomonas_Reinhardtii
0.598447672,0.491461078,-0.450301935,-0.549675926,-0.697359878,-0.283492889,-0.452357973,-0.604402504,-0.384089548,0.227047159,Chlamydomonas_Reinhardtii
0.628597222,0.377952576,-0.392628186,-0.651983398,-0.692076457,-0.274969926,-0.414652103,-0.582406828,-0.376937292,0.173442809,Chlamydomonas_Reinhardtii
0.657519309,0.286700643,-0.509555786,-0.570842989,-0.670942774,-0.278496669,-0.476910632,-0.611358402,-0.37967899,0.198842115,Chlamydomonas_Reinhardtii
-0.380070147,0.158947937,0.332638959,-0.194774835,-0.044329074,-0.129197862,0.185134289,0.197781681,-0.112303817,0.64997515,Chlamydomonas_Reinhardtii
0.354105904,0.339671278,0.376091784,0.166476375,-0.03059218,-0.161232449,-0.285750642,-0.436708974,-0.318407996,0.019570264,Chlamydomonas_Reinhardtii
0.507538726,0.309847475,-0.082138003,-0.161613103,-0.370844476,-0.203847266,-0.401060453,-0.550635296,-0.376818088,0.158085088,Chlamydomonas_Reinhardtii
0.667569158,0.436264787,-0.312832999,-0.398684209,-0.670942774,-0.290252481,-0.450604212,-0.629218139,-0.385758408,0.075685012,Chlamydomonas_Reinhardtii
0.635348266,0.365934029,-0.319153409,-0.34082757,-0.454322523,-0.212370229,-0.38483816,-0.594814646,-0.383255118,0.028430488,Chlamydomonas_Reinhardtii
0.584331853,0.382849022,-0.425020291,-0.434668217,-0.694189825,-0.226183308,-0.43613568,-0.564547091,-0.377414109,0.187176155,Chlamydomonas_Reinhardtii
0.64616528,0.21147344,-0.557748919,-0.592010052,-0.648752407,-0.266740858,-0.445342928,-0.610982407,-0.384327957,0.244915276,Chlamydomonas_Reinhardtii
0.571520212,0.063689822,-0.556168816,-0.503813956,-0.629732092,-0.237057434,-0.388345683,-0.525443667,-0.358341426,0.282718896,Chlamydomonas_Reinhardtii
0.718585572,0.312963395,-0.595671384,-0.603299153,-0.91715018,-0.292309748,-0.487433201,-0.661365665,-0.403043027,0.208588361,Chlamydomonas_Reinhardtii
0.700173633,0.296493534,-0.559329022,-0.601888015,-0.79985824,-0.276439402,-0.468141826,-0.65290579,-0.387904085,0.186142462,Chlamydomonas_Reinhardtii
0.790315416,0.264889206,-0.677836725,-0.651277829,-0.935113811,-0.29965713,-0.522946869,-0.650273829,-0.399705307,0.117180391,Chlamydomonas_Reinhardtii
-0.328823585,0.539535267,0.387152503,-0.414206722,-0.080256335,-0.150358323,0.129890806,0.167514127,-0.106343603,0.511460327,Chlamydomonas_Reinhardtii
0.544592752,0.25643171,-0.318363358,-0.316838232,-0.406771737,-0.205316742,-0.39799137,-0.557591194,-0.366924133,0.179054283,Chlamydomonas_Reinhardtii
0.67094468,0.27913341,-0.562489227,-0.601888015,-0.604371673,-0.279672251,-0.462003661,-0.608914438,-0.391241804,0.190572574,Chlamydomonas_Reinhardtii
0.764385269,0.20835752,-0.638334157,-0.612471547,-0.915036812,-0.312882418,-0.533469437,-0.659297696,-0.401374167,0.186880814,Chlamydomonas_Reinhardtii
0.746663778,0.479442531,-1.065751941,-1.158581775,-1.113693432,-0.371661476,-0.513739621,-0.653469782,-0.406976768,0.378261637,Chlamydomonas_Reinhardtii
0.722958407,0.298274059,-0.662035698,-0.484763599,-0.625505355,-0.271149287,-0.494009806,-0.653657779,-0.40256621,0.136820552,Chlamydomonas_Reinhardtii
0.598677822,0.260883023,-0.245678633,-0.378222715,-0.420508631,-0.275557717,-0.47384155,-0.548755324,-0.370500261,0.132981122,Chlamydomonas_Reinhardtii
0.495033951,0.242187505,-0.253579147,-0.158085259,-0.455379208,-0.204435056,-0.405444856,-0.515667811,-0.335215798,0.170489401,Chlamydomonas_Reinhardtii
0.631359013,0.341006672,-0.338114642,-0.430434804,-0.529347098,-0.252633884,-0.417282745,-0.58635477,-0.370977079,0.08646495,Chlamydomonas_Reinhardtii
0.721577512,0.20835752,-0.69837806,-0.640694298,-0.797744872,-0.266153067,-0.483487238,-0.635610045,-0.396129179,0.20460126,Chlamydomonas_Reinhardtii
0.590776031,0.197229236,-0.385517723,-0.393039659,-0.382468001,-0.253221675,-0.389661004,-0.530331595,-0.370619466,0.139330949,Chlamydomonas_Reinhardtii
-0.328746868,0.34056154,0.440085943,-0.281559794,-0.183811382,-0.126552805,0.130767686,0.132170648,-0.123866631,0.591350006,Chlamydomonas_Reinhardtii
-0.353526269,0.543096319,0.478008409,-0.215941898,-0.132033858,-0.112151935,0.104899706,0.097579157,-0.145204195,0.598881196,Chlamydomonas_Reinhardtii
-0.801319959,-0.429515748,1.272800072,0.766915399,1.149724013,0.046845416,0.385939967,0.724925918,0.290964222,0.042459174,Chlamydomonas_Reinhardtii
0.695340499,0.439380707,-0.444771575,-0.389511815,-0.518780257,-0.285256261,-0.493132925,-0.626774175,-0.391480213,0.039653437,Chlamydomonas_Reinhardtii
0.692041693,0.231504352,-0.609892308,-0.462890968,-0.780837925,-0.270267601,-0.481295036,-0.633542075,-0.393268277,0.193821322,Chlamydomonas_Reinhardtii
0.521270963,0.169185959,-0.312832999,-0.350705533,-0.321180321,-0.253809465,-0.415528984,-0.466788531,-0.298977701,0.121758173,Chlamydomonas_Reinhardtii
0.635348266,0.354360613,-0.207756168,-0.34647212,-0.491306469,-0.278790565,-0.483925678,-0.606094479,-0.378725356,0.087793984,Chlamydomonas_Reinhardtii
0.593077524,0.416679006,-0.160353087,-0.369050321,-0.480739627,-0.281729518,-0.454550175,-0.541799426,-0.353930868,0.053239113,Chlamydomonas_Reinhardtii
0.648159906,0.406886116,-0.307302639,-0.32953847,-0.589578094,-0.2640958,-0.450165771,-0.599702574,-0.379440582,0.051614738,Chlamydomonas_Reinhardtii
