<<<<<<< HEAD
Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,contrast,dissimilarity,homogeneity,energy,correlation,Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
-0.072596479,-0.38937934,-0.239542007,-0.155031936,-0.022699505,-0.051243769,0.022761883,1.125540848,1.125540848,-1.125540848,-0.87319808,-1.304001497,0.225376951,-0.124670115,-0.509686033,-0.324192187,-0.543046969,-0.124670115,-0.169574382,0.040667326,-0.193087046,-0.466754681,0.018219191,0.755801679,0.742416163,0.463568433,1.074426944,0.282966232,0.195487885,-0.023597729,1.085988152,Chlamydomonas_Reinhardtii
0.60383227,-0.224811191,-0.210300023,-0.119860449,-0.022663348,-0.045129719,0.022694934,3.047335138,3.047335138,-3.047335138,-2.559438771,-2.377430623,0.057622204,0.178727596,-0.493405474,-0.215630607,-0.523843448,0.178727596,0.20826535,-0.21313814,0.117226261,-2.630801077,-1.770719093,3.31504672,2.622830039,2.357460491,2.568355378,2.725095574,2.410460038,2.176124153,1.217326621,Chlamydomonas_Reinhardtii
0.049689449,-0.378645007,-0.237269868,-0.163147513,-0.022704448,-0.052557942,0.022814702,1.46656831,1.46656831,-1.46656831,-1.284853927,-1.099760719,0.235718022,0.03739707,-0.49887332,-0.20347767,-0.508093004,0.03739707,0.014598469,-0.157523866,-0.101402904,-0.875379429,-0.7728526,0.994519872,0.565859528,0.655064091,0.892097096,0.798866056,0.569162893,0.327694754,2.48189524,Chlamydomonas_Reinhardtii
-0.543751184,-0.356136597,-0.266185185,-0.190892288,-0.022708912,-0.053753854,0.022723038,-0.691950469,-0.691950469,0.691950469,0.827070262,-1.424899486,-0.694117894,-0.295260094,-0.555277245,-0.35328366,-0.640596742,-0.295260094,-0.252139245,-0.183597439,-0.13240691,0.793020282,0.710817316,-0.479642474,-0.634039937,-0.863496476,-0.948846211,-0.736622768,-0.781399401,-0.73634184,-0.563297575,Chlamydomonas_Reinhardtii
-0.728331218,-0.489317945,-0.254370427,-0.173142005,-0.022707696,-0.052864595,0.022738605,-0.692671457,-0.692671457,0.692671457,0.8086458,-0.990424898,0.124789121,0.071198896,-0.573156223,-0.311541761,-0.659457803,0.071198896,0.001712553,0.093605389,0.017528098,0.737326243,0.714099772,-0.808267519,-0.507193423,-0.754343951,-0.763575558,-0.799202333,-0.780149652,-0.731529614,-0.083272906,Chlamydomonas_Reinhardtii
0.517578238,-0.398960905,-0.246590748,-0.167488814,-0.022707121,-0.052647158,0.022711831,0.38857065,0.38857065,-0.38857065,-0.825369207,1.560588001,0.58834924,-0.250126122,-0.705745982,-0.338647694,-0.735284263,-0.250126122,-0.439735905,-0.232467766,-0.345715755,-0.62536162,-1.166747269,-0.361833496,-0.544904549,-0.147302716,0.177481723,0.891972237,0.88409969,0.817472402,1.3660994,Chlamydomonas_Reinhardtii
-0.660822904,-0.44130089,-0.23588003,-0.148038405,-0.022703176,-0.050990621,0.022803641,-0.81559996,-0.81559996,0.81559996,0.930494909,-1.369636914,-0.062690585,-0.051842166,-0.605861534,-0.227895027,-0.660568084,-0.051842166,-0.043802601,-0.596012741,0.052382193,0.932255382,0.602496283,-0.619153106,-0.736888463,-0.894135782,-1.060596763,-0.938098439,-0.865132597,-0.808525227,-0.77483387,Chlamydomonas_Reinhardtii
-0.70251603,-0.491787494,-0.268411532,-0.192213477,-0.022708978,-0.05383852,0.022723341,-0.647008865,-0.647008865,0.647008865,0.791239627,-1.482988762,-0.690522955,0.405525937,-0.601113951,-0.230292763,-0.662114663,0.405525937,0.175377845,-0.168598831,0.264511485,0.751552437,0.704252405,-0.826868937,-0.826023852,-0.652851253,-0.631239378,-0.828202619,-0.775983821,-0.733133689,-0.05537801,Chlamydomonas_Reinhardtii
-0.682221042,-0.493325094,-0.254340477,-0.184498206,-0.022708778,-0.053870174,0.022860413,-0.718266541,-0.718266541,0.718266541,0.79935106,-0.320103672,0.241698449,-0.062630405,-0.514224859,0.037534352,-0.564891982,-0.062630405,-0.193587858,0.228083317,-0.180500026,0.872475094,0.448220871,-0.698209131,-0.925444093,-0.832857171,-0.643002594,-0.883150529,-0.749739088,-0.744896908,-0.723693227,Chlamydomonas_Reinhardtii
-0.829322873,-0.556503157,-0.274746698,-0.197687856,-0.022709045,-0.053990289,0.022721287,-0.679333173,-0.679333173,0.679333173,0.801940642,-1.101707646,-0.75625841,0.445279023,-0.561814575,0.001568311,-0.692226103,0.445279023,0.539641663,0.087085294,0.500975713,0.818597165,1.057116379,-0.794316456,-0.582615675,-0.92286013,-0.904734151,-0.735096438,-0.831805952,-0.770562112,-0.571433587,Chlamydomonas_Reinhardtii
-0.310587378,-0.411628281,-0.242994522,-0.162870151,-0.022706141,-0.052132805,0.022578045,-0.685221244,-0.685221244,0.685221244,0.753718289,-0.082084644,-0.542850595,-0.444003318,-0.43853575,-0.194013172,-0.583696074,-0.444003318,-0.260654629,0.122498101,-0.356480468,0.881706987,0.835550628,-0.960179096,-0.844879415,-0.928605,-1.066478371,-0.906045492,-0.779733069,-0.689288965,-0.721368653,Chlamydomonas_Reinhardtii
-0.98131837,-0.557773031,-0.276503585,-0.198390531,-0.022709038,-0.053971366,0.022721501,-0.768134898,-0.768134898,0.768134898,0.8915163,-1.411999848,-0.250771613,-0.805854794,-0.656077938,-0.27800771,-0.735955254,-0.805854794,-0.571859752,1.040108712,-0.555339018,0.857038159,0.682916444,-0.887323544,-0.994009777,-0.733279429,-1.034129527,-0.857202905,-0.797229558,-0.799435467,-0.257616006,Chlamydomonas_Reinhardtii
-0.614360093,-0.450755099,-0.240269395,-0.162132918,-0.022705192,-0.051556286,0.022758607,-0.645446724,-0.645446724,0.645446724,0.752700851,-0.72979567,-1.167344456,-0.159015267,-0.488343875,-0.147136994,-0.363244766,-0.159015267,-0.009763641,-0.96720881,-0.143787569,0.757454795,1.076811112,-0.716810549,-0.620326801,-0.907540478,-0.737108322,-0.77630737,-0.753071753,-0.723509237,-0.514481507,Chlamydomonas_Reinhardtii
-0.791828061,-0.52455277,-0.268130713,-0.191055944,-0.022708887,-0.053799604,0.022720131,-0.651815454,-0.651815454,0.651815454,0.78567317,-1.270854734,-0.290960126,-0.825679658,-0.56428596,-0.419378226,-0.523928026,-0.825679658,-0.625167103,-0.610271424,-0.624797474,0.749584985,0.748565555,-0.936927324,-0.802025863,-0.752428995,-0.740049126,-0.770202047,-0.754738085,-0.740619374,0.010872368,Chlamydomonas_Reinhardtii
-0.595103829,-0.510966566,-0.244698428,-0.171254235,-0.022706183,-0.053211067,0.022117159,-0.641841782,-0.641841782,0.641841782,0.744176344,-0.635931461,0.182828091,-0.631650597,-0.571265983,-0.309796642,-0.621496869,-0.631650597,-0.398330843,0.713300969,-0.513832571,0.75594137,0.252914765,-0.61605287,-0.817453141,-0.683490558,-0.792983598,-0.748833415,-0.734325515,-0.6999828,-0.099544929,Chlamydomonas_Reinhardtii
-0.581122517,-0.451526425,-0.25706039,-0.173997574,-0.022706382,-0.05273109,0.022722554,-0.699280516,-0.699280516,0.699280516,0.807005134,-0.828554788,-0.502796132,-0.562799442,-0.520642552,-0.319856196,-0.520953592,-0.562799442,-0.460073948,-0.11116956,-0.540990975,0.866118709,0.548335766,-0.746262794,-0.805454147,-0.760088821,-0.778279578,-0.735096438,-0.798062724,-0.736876531,-0.777158445,Chlamydomonas_Reinhardtii
-0.448772524,-0.438869989,-0.236238441,-0.171352067,-0.022708689,-0.053590566,0.02280034,-0.713820447,-0.713820447,0.713820447,0.815011899,-0.717609207,-0.328799817,0.415781213,-0.623541081,-0.264600369,-0.488249638,0.415781213,0.280312019,-0.20807276,0.320388973,0.783334362,-0.042506237,-0.690458541,-0.483195433,-0.656681166,-0.490080786,-0.754938739,-0.775150655,-0.745966291,-0.189041054,Chlamydomonas_Reinhardtii
-0.560827358,-0.233165164,-0.210071507,-0.092496395,-0.022665596,-0.038717683,0.022726545,-0.637035194,-0.637035194,0.637035194,0.786908926,-1.575395687,-0.203897443,-0.310504561,-0.520714272,-0.276741705,-0.484303924,-0.310504561,-0.12409071,-0.400198305,-0.251237267,0.831158592,0.592648916,-0.693558777,-0.771171305,-0.859666563,-0.842977267,-0.790044348,-0.794313476,-0.750243825,-0.456367141,Chlamydomonas_Reinhardtii
-0.601513313,-0.438322043,-0.243165162,-0.176966851,-0.022707604,-0.05320105,0.022823226,-0.685341409,-0.685341409,0.685341409,0.814948247,-1.274050833,-1.163220307,0.007751632,-0.460725742,0.006491663,-0.579795487,0.007751632,0.163493681,-0.094388695,0.076220559,0.840541827,0.971772534,-0.878022835,-0.541476264,-0.913285347,-1.104708823,-0.744254423,-0.811809965,-0.768958037,-0.623736517,Chlamydomonas_Reinhardtii
-0.600888034,-0.451727018,-0.263474925,-0.182773825,-0.02270848,-0.053520564,0.022865088,-0.641000629,-0.641000629,0.641000629,0.761758225,-0.977866088,-0.680203226,-0.618721561,-0.542805862,-0.322290108,-0.588828491,-0.618721561,-0.508094104,0.096734863,-0.555339541,0.74686082,0.723947139,-0.488943183,-0.762600594,-0.86732639,-0.657706614,-0.747307084,-0.763902912,-0.72725208,-0.297133776,Chlamydomonas_Reinhardtii
-0.672078007,-0.500961022,-0.265858864,-0.191971608,-0.022708957,-0.053864726,0.022726058,-0.600264791,-0.600264791,0.600264791,0.711267912,-0.735102309,-0.197186144,-0.537886473,-0.53442491,-0.309804354,-0.45490639,-0.537886473,-0.467217995,-0.504761578,-0.517852135,0.71598695,0.771542744,-0.510644837,-0.728317753,-0.681575601,-1.125294451,-0.678622197,-0.728493352,-0.671109445,-0.301782925,Chlamydomonas_Reinhardtii
-0.667727838,-0.497711698,-0.247461675,-0.1624226,-0.022702296,-0.051098561,0.022705861,-0.719708518,-0.719708518,0.719708518,0.825865742,-0.835531452,-0.233050136,-0.354073336,-0.566337737,-0.031469967,-0.692577186,-0.354073336,-0.212279705,0.623847671,-0.173312732,0.853859967,0.587725233,-0.75711362,-0.723175326,-0.798387953,-0.643002594,-0.828202619,-0.793896893,-0.763076427,-0.672552585,Chlamydomonas_Reinhardtii
-0.284339294,-0.287168527,0.005990238,0.244300687,-0.021539038,-0.006832734,0.022902774,-0.637035194,-0.637035194,0.637035194,0.732456861,-0.510212995,-0.862878999,-0.983503668,-0.621525133,-0.369265543,-0.544171294,-0.983503668,-0.692381648,-0.624074945,-0.849105292,0.813602862,0.722305911,-0.645505115,-0.637468222,-0.813707605,-0.822391639,-0.667937881,-0.724327521,-0.696239958,-0.981721016,Chlamydomonas_Reinhardtii
-0.538747602,-0.476982735,-0.23365195,-0.174570822,-0.022708035,-0.05350049,0.022704674,-0.70829287,-0.70829287,0.70829287,0.815445777,-0.834047703,-0.193646674,0.299857966,-0.387444512,0.088899186,-0.52369867,0.299857966,0.479176604,-0.754934431,0.211577387,0.825861605,0.679633988,-0.471891884,-0.918587525,-0.966904132,-1.142939275,-0.873992544,-0.788897896,-0.735272456,-0.343625269,Chlamydomonas_Reinhardtii
-0.142534762,-0.399304977,-0.266230986,-0.188627026,-0.02270891,-0.053802524,0.022720734,-0.478898429,-0.478898429,0.478898429,0.516624002,0.256392636,-0.586343782,-0.174415682,-0.427845239,-0.220809952,-0.212102895,-0.174415682,-0.206822389,-0.587703691,-0.220624071,0.583259578,0.917612017,-0.423838221,-0.592900527,-0.683490558,-0.278342898,-0.602305655,-0.554361631,-0.520861062,-0.746938974,Chlamydomonas_Reinhardtii
-0.79691691,-0.534123601,-0.262087512,-0.177565726,-0.022707086,-0.052994112,0.022732718,-0.66599489,-0.66599489,0.66599489,0.784829547,-0.991154448,-0.540611459,-0.203845097,-0.559068634,-0.233778702,-0.660109639,-0.203845097,-0.055473372,-0.360320012,-0.146294972,0.71356547,0.328411243,-0.636204406,-0.471196439,-0.689235428,-0.472435962,-0.706096152,-0.760153665,-0.717627628,-0.092571205,Chlamydomonas_Reinhardtii
-0.423123465,-0.450132967,-0.253134938,-0.17730511,-0.022707862,-0.053233074,0.022637346,-0.412567506,-0.412567506,0.412567506,0.479417189,-0.075812621,0.29978211,-0.022134527,-0.331005468,-0.145546115,-0.29018673,-0.022134527,0.088014971,0.0215008,0.020053902,0.526657484,0.458068238,-0.312229716,-0.526048986,-0.48625003,-0.372448626,-0.651148241,-0.52978323,-0.500008084,-0.275050316,Chlamydomonas_Reinhardtii
-0.584972883,-0.448592186,-0.269353192,-0.194418248,-0.022709027,-0.053960353,0.02273026,-0.699040187,-0.699040187,0.699040187,0.763686619,-0.018878802,-0.931508681,0.244923452,-0.434996094,-0.071622581,-0.432711847,0.244923452,0.316556547,-0.667538619,0.200603197,0.687837245,0.691122583,-0.572649562,-0.803740005,-0.723704646,-0.695937066,-0.594674,-0.6535084,-0.644909549,-0.405226498,Chlamydomonas_Reinhardtii
-0.762060957,-0.472058593,-0.269904363,-0.18501906,-0.022708522,-0.053059497,0.02273768,-0.791086359,-0.791086359,0.791086359,0.895848289,-0.980262086,0.377031635,-0.660979377,-0.608830119,-0.17672734,-0.729617919,-0.660979377,-0.661765244,0.216113156,-0.655203932,0.844174047,0.856886589,-0.761763975,-0.740316747,-0.779238387,-1.063537567,-0.887729522,-0.805144636,-0.772166187,-0.522617519,Chlamydomonas_Reinhardtii
-0.307253978,-0.417238253,-0.223350721,-0.15134066,-0.022706896,-0.052557502,0.022967259,-0.732325813,-0.732325813,0.732325813,0.765018101,0.511567802,-1.477914413,-0.201384586,-0.385414166,0.141012299,-0.185592303,-0.201384586,0.042136766,-0.29200261,-0.213853309,0.74807156,0.784672567,-0.777265156,-0.899731962,-0.784983257,-0.616535358,-0.727464783,-0.724744104,-0.630472872,-0.441257405,Chlamydomonas_Reinhardtii
-0.776866494,-0.54015036,-0.272403071,-0.194923831,-0.022709017,-0.053986871,0.022719749,-0.732686307,-0.732686307,0.732686307,0.830457125,-0.676793829,-0.992707529,-0.648154583,-0.490885208,-0.143494718,-0.531227327,-0.648154583,-0.408523708,-0.425045895,-0.495663375,0.922418119,0.533564716,-0.74936303,-0.903160246,-0.79455804,-0.931201387,-0.655727234,-0.822641125,-0.737411223,-1.039835382,Chlamydomonas_Reinhardtii
-0.698776395,-0.51916625,-0.267556009,-0.19118661,-0.022708983,-0.053868341,0.022718075,-0.746385085,-0.746385085,0.746385085,0.848866377,-0.808746078,-0.600337824,-0.079210088,-0.578315788,-0.047916393,-0.693911544,-0.079210088,-0.048904429,0.074889953,-0.148213462,0.862032462,1.134254085,-0.924526379,-0.827737994,-0.942009696,-1.154702491,-0.783939024,-0.799312473,-0.773770262,-0.631872528,Chlamydomonas_Reinhardtii
0.735655249,-0.408463611,-0.25290064,-0.177365494,-0.022708114,-0.053211167,0.022719883,2.139250386,2.139250386,-2.139250386,-2.579147525,-0.022139981,-0.616550247,-0.373614477,-0.720427134,-0.369156694,-0.765543804,-0.373614477,-0.487199157,-0.272047143,-0.485859406,-3.44547775,-3.984735374,-0.264176054,-0.747173316,0.266327906,2.150761209,3.779790184,4.426305486,4.594534963,3.760411308,Chlamydomonas_Reinhardtii
-0.550463689,-0.464989007,-0.22232303,-0.165634667,-0.022708438,-0.053509357,0.022540121,-0.818724243,-0.818724243,0.818724243,0.91112643,-0.721686178,-0.632762669,-0.519055748,-0.440216627,-0.007399221,-0.191765917,-0.519055748,-0.323112961,-0.339176653,-0.44427813,0.940276534,0.540129627,-0.983430868,-0.838022846,-1.070311787,-0.59594973,-0.867887221,-0.836388366,-0.776978413,-0.729504664,Chlamydomonas_Reinhardtii
-1.002396429,-0.577395353,-0.277501237,-0.199292602,-0.022709052,-0.054038655,0.02272101,-0.833264174,-0.833264174,0.833264174,0.938397673,-1.139437831,0.308246761,1.037595727,-0.272072929,0.906761618,-0.469828976,1.037595727,0.68970276,0.074849761,0.655130492,1.028660554,0.664862938,-0.820668464,-0.901446104,-0.915200304,-0.995899075,-1.044941598,-0.931785887,-0.79141509,-1.079353152,Chlamydomonas_Reinhardtii
-0.830387845,-0.539424659,-0.266887218,-0.192231769,-0.022708997,-0.053964342,0.022725592,-0.787241088,-0.787241088,0.787241088,0.89082468,-0.937498371,-0.595973708,0.024216463,-0.495828011,0.1943094,-0.663767994,0.024216463,0.157630112,0.32774007,0.178589987,0.852497884,0.925818156,-0.933827088,-0.884304683,-0.980308828,-1.107649627,-0.857202905,-0.810560216,-0.741154065,-0.344787556,Chlamydomonas_Reinhardtii
0.846228663,-0.37891761,-0.24981131,-0.172054299,-0.022707463,-0.053050719,0.022716141,1.912499568,1.912499568,-1.912499568,-2.457467261,0.331848515,-0.073364324,-0.6087122,-0.638260593,-0.384293407,-0.685647006,-0.6087122,-0.705819329,0.068314628,-0.730916377,-3.010822093,-3.441488977,0.04894781,-0.368347913,0.415694519,2.089004325,3.421102437,3.777269072,4.030435161,2.789901384,Chlamydomonas_Reinhardtii
-0.621354256,-0.49641167,-0.255998304,-0.188934707,-0.02270897,-0.053984493,0.0227165,-0.790725864,-0.790725864,0.790725864,0.888558826,-0.796906737,0.449245059,-0.239683298,-0.408978515,-0.197893355,-0.203373142,-0.239683298,-0.16101022,-0.149548313,-0.23193558,0.869296902,0.707534861,-0.709059958,-0.808882431,-0.986053697,-0.80180601,-0.899940168,-0.818475294,-0.756125435,-0.569109012,Chlamydomonas_Reinhardtii
-0.084006932,-0.344953221,-0.249231381,-0.18227101,-0.022708668,-0.053599619,0.022698678,-0.538500127,-0.538500127,0.538500127,0.566738013,0.398872006,-0.45413307,-0.023203532,-0.516238373,-0.23167928,-0.48275228,-0.023203532,-0.12258083,-0.236930055,-0.220694869,0.643039866,0.58936646,-0.710610076,-0.61175609,-0.78881317,-0.931201387,-0.498515158,-0.577690283,-0.555616026,-0.362221866,Chlamydomonas_Reinhardtii
-0.868236663,-0.53098416,-0.266568434,-0.194908786,-0.022709099,-0.054140684,0.022736268,-0.760925015,-0.760925015,0.760925015,0.850878483,-0.550100918,-1.357511199,-0.359490498,-0.5023248,-0.020997049,-0.309779152,-0.359490498,-0.43773311,-0.161589271,-0.501725355,0.898506004,0.57459541,-0.758663739,-0.988867351,-0.79455804,-0.934142191,-0.754938739,-0.813476297,-0.74863975,-0.744614399,Chlamydomonas_Reinhardtii
-0.799913827,-0.345777309,-0.277775001,-0.199696337,-0.022709051,-0.054029475,0.022720965,-0.817402431,-0.817402431,0.817402431,0.929593916,-1.29287792,0.567358481,-0.602644386,-0.396271603,-0.00219956,-0.122594521,-0.602644386,-0.49648941,-0.33813325,-0.619592051,0.882161014,0.444938415,-1.033034649,-0.875733973,-0.668170905,-0.828273247,-0.877045206,-0.843886861,-0.802108926,-0.222747386,Chlamydomonas_Reinhardtii
-0.854861563,-0.480642686,-0.261880552,-0.179622419,-0.02270836,-0.053101056,0.022730111,-0.838070762,-0.838070762,0.838070762,0.952222154,-1.458513367,0.673125049,-0.705714443,-0.569305698,-0.279559186,-0.47370961,-0.705714443,-0.596721693,-0.070246056,-0.717002206,1.050302531,1.290170724,-0.851670827,-1.08657345,-1.030097699,-1.163524903,-0.948782755,-0.915955731,-0.790880399,-1.522184626,Chlamydomonas_Reinhardtii
-0.997579171,-0.552936149,-0.260902447,-0.190950397,-0.022708643,-0.053945407,0.022913601,-0.837349774,-0.837349774,0.837349774,0.94359462,-1.191922341,1.281036034,-0.459019044,-0.529725827,-0.067006939,-0.459048395,-0.459019044,-0.427176313,0.437504466,-0.592767937,0.959799716,0.645168205,-0.820668464,-0.851735983,-1.049247265,-1.063537567,-0.863308228,-0.872631092,-0.789811015,-0.769022433,Chlamydomonas_Reinhardtii
-0.682886313,-0.51563157,-0.250589097,-0.15794752,-0.022704459,-0.052369304,0.022705249,-0.825333302,-0.825333302,0.825333302,0.907454967,-0.463450486,-1.833208838,0.717787547,-0.346340006,0.342046828,-0.168791944,0.717787547,0.856037701,-1.435280951,0.547185196,0.826012947,0.536847171,-0.727661376,-0.704319763,-0.949669522,-0.66946983,-0.883150529,-0.819725043,-0.746500983,-0.277374891,Chlamydomonas_Reinhardtii
-0.509678515,-0.395439068,-0.254412796,-0.174626311,-0.022708149,-0.05291782,0.022746166,-0.876283142,-0.876283142,0.876283142,0.970666169,-0.961086345,-0.321037193,-0.30234433,-0.492267464,-0.321830947,-0.220952693,-0.30234433,-0.196764343,-0.557086139,-0.296220424,0.986890024,0.817497122,-0.887323544,-1.084859308,-0.968819088,-0.972372643,-0.971677718,-0.844720027,-0.784998789,-0.981721016,Chlamydomonas_Reinhardtii
-0.692371149,-0.499260683,-0.249818165,-0.178869363,-0.022708926,-0.053805765,0.022792368,-0.903560532,-0.903560532,0.903560532,0.984045803,-0.581009793,0.111568681,-0.704044599,-0.393635363,-0.275609974,-0.077933343,-0.704044599,-0.373754035,-0.043274663,-0.590173285,0.902138224,0.61890856,-0.812917873,-0.880876399,-0.819452475,-0.928260583,-0.86636089,-0.826806955,-0.793019166,-0.605139919,Chlamydomonas_Reinhardtii
-0.795050451,-0.508524665,-0.232014573,-0.181697562,-0.022708039,-0.0536114,0.023315281,-0.895509496,-0.895509496,0.895509496,0.990476592,-1.065256939,-1.606716504,0.387896848,-0.428506218,0.165093909,-0.133772451,0.387896848,0.616980632,-1.502089373,0.442695629,0.990976271,0.879863778,-0.814467991,-0.923729951,-0.836687084,-1.066478371,-0.916729807,-0.887628083,-0.813872144,-1.12352007,Chlamydomonas_Reinhardtii
-0.082724527,-0.276339972,-0.204009872,-0.097042163,-0.022690739,-0.046703948,0.022741089,-0.772701157,-0.772701157,0.772701157,0.842362263,-0.127162534,0.101620199,-0.260371577,-0.296042683,-0.062024976,0.031810149,-0.260371577,-0.11793856,-0.350268117,-0.377096268,0.81345152,0.894634828,-0.695108895,-0.683750058,-0.905625521,-0.722404302,-0.779360032,-0.780982818,-0.718697012,-0.726017802,Chlamydomonas_Reinhardtii
-0.436974999,-0.491791585,-0.261482172,-0.184624057,-0.022708807,-0.053675436,0.02270282,-0.480700899,-0.480700899,0.480700899,0.577758081,-0.434457762,-0.916283562,0.317610507,-0.379547924,-0.049544806,-0.127279902,0.317610507,0.375223724,-0.864741669,0.29888376,0.658022773,-0.223041293,-0.295178416,-0.503765138,-0.650936296,-0.431264706,-0.641990256,-0.651008902,-0.621383112,-0.111167802,Chlamydomonas_Reinhardtii
-0.845229282,-0.515612885,-0.266794709,-0.190104782,-0.022708883,-0.053771106,0.022714425,-0.834465821,-0.834465821,0.834465821,0.931211753,-0.888252689,-1.450128452,0.004285243,-0.547196592,-0.293832768,-0.60384391,0.004285243,0.088934459,-0.038670053,0.130751017,0.840239142,0.489251565,-0.369584087,-0.255214535,-0.654766209,-0.445968726,-0.783939024,-0.833888867,-0.757194818,-1.206042471,Chlamydomonas_Reinhardtii
