<<<<<<< HEAD
Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,contrast,dissimilarity,homogeneity,energy,correlation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
0.440233283,-0.384177189,-0.293386713,-0.244105729,-0.040653754,-0.105481239,0.025268116,-0.414522298,-0.103378834,-0.53063551,-0.501946703,-0.501709869,-0.103378834,-0.15391919,-0.353516999,-0.113538653,1.182258501,1.766418154,-2.710277991,-2.703162034,-0.134801747,2.22416778,2.165307387,3.496339401,1.867849824,1.882192869,2.342305453,0.628890376,-2.262804215,-2.253654559,-0.869179787,Chlamydomonas_Reinhardtii
0.90998511,-0.251516153,-0.149573359,-0.137289306,-0.039553644,-0.075250517,0.026856203,-0.265342682,-0.125743007,-0.523694093,-0.197756734,-0.424143247,-0.125743007,-0.193391623,-0.271568189,-0.220679309,2.985585111,3.345729059,-3.20396243,-2.876797373,-1.211452295,3.461760438,3.109010453,2.574857431,0.861674774,0.46217922,0.448627425,0.005722437,-1.713824566,-1.778729475,0.216482088,Chlamydomonas_Reinhardtii
0.383936842,-0.330336936,-0.262416665,-0.221989099,-0.040640734,-0.103010964,0.027049487,-0.116163066,-0.281329944,-0.596437139,-0.541971455,-0.576347794,-0.281329944,-0.352443185,-0.138004797,-0.309642241,0.948688017,1.548436331,-2.527954434,-2.478826218,-0.2173436,2.110955947,2.179441731,2.806706553,1.818624039,1.845390891,2.220645644,1.133583696,-2.162130956,-2.246780747,-0.793264324,Chlamydomonas_Reinhardtii
0.267458538,-0.434296341,-0.287351128,-0.223564898,-0.040569092,-0.100462822,0.026732082,0.033016549,-0.356586238,-0.541848237,-0.543165796,-0.545499614,-0.356586238,-0.388485659,-0.006926837,-0.382103847,1.046956472,1.618789355,-2.482372534,-2.424192783,-0.252205489,2.075933582,2.314660293,3.151522977,1.886752525,1.771278152,1.982498964,0.962501215,-1.99182311,-2.277357358,-0.704409875,Chlamydomonas_Reinhardtii
-0.212342119,-0.429279316,-0.232782709,-0.144249021,-0.039923647,-0.079539745,0.023539095,0.569232768,-0.33755216,-0.607981629,-0.256226277,-0.573713287,-0.33755216,-0.450044253,0.084612938,-0.354821499,-0.452714376,-0.191289951,-0.831958265,-0.398363279,0.035655854,0.240110054,0.887091501,3.173998147,2.260474687,1.825378755,1.948012719,2.169488121,-1.800193046,-1.665983161,-1.195484864,Chlamydomonas_Reinhardtii
-0.015401865,-0.514247339,-0.290769633,-0.23508829,-0.040609025,-0.103853846,0.018588756,-0.073651259,-0.235705178,-0.491742545,-0.421176546,-0.496304529,-0.235705178,-0.25859372,-0.09784137,-0.251366376,2.436146769,2.893204936,-3.270680737,-3.031832517,-0.871449086,2.661947348,2.372139961,4.55562965,2.351837744,1.763815999,1.930003235,0.756346825,-2.359968755,-2.435771065,-0.800138161,Chlamydomonas_Reinhardtii
-0.070546666,-0.538054107,-0.331227349,-0.266158007,-0.04066372,-0.106052014,0.027275065,-0.006701265,-0.319464997,-0.54301075,-0.477499786,-0.557946519,-0.319464997,-0.308174556,-0.079925409,-0.313738685,2.287864425,2.839970848,-3.280187399,-3.02386106,-0.904128153,2.675793399,2.315602583,4.251031952,2.61174989,1.811811206,1.844170803,0.677648883,-2.33027959,-2.471325264,-0.736454085,Chlamydomonas_Reinhardtii
-0.187335227,-0.517918555,-0.282395517,-0.228474837,-0.040534808,-0.099915976,0.026072579,-0.17010158,0.012347205,-0.504651997,-0.488097246,-0.494601814,0.012347205,-0.07925516,-0.389444534,-0.00667069,2.447914994,2.831905402,-3.116363501,-2.843575256,-1.144026804,3.116830862,2.506416233,4.081876725,1.850128541,1.219757265,1.556785429,0.389802608,-1.92326813,-2.314649762,-0.442799732,Chlamydomonas_Reinhardtii
0.003661102,-0.460556007,-0.313595903,-0.24452983,-0.040619417,-0.103516375,0.027851705,-0.119109062,-0.354575211,-0.498871888,-0.421688707,-0.498781012,-0.354575211,-0.35889078,-0.029622672,-0.363702493,2.496604128,2.919014362,-3.24439414,-3.023370353,-1.031073143,2.333714481,2.230325371,4.04816397,2.568431199,2.088589215,2.296323793,1.016392196,-2.656860404,-2.460975041,-0.961976584,Chlamydomonas_Reinhardtii
0.184397822,-0.32684244,-0.272457705,-0.227753107,-0.040543546,-0.102139496,0.02722702,-0.068116545,-0.137044442,-0.453659634,-0.419083109,-0.441885559,-0.137044442,-0.191800553,-0.149668633,-0.135872354,2.542677097,2.868916239,-3.135700133,-2.882157756,-0.938126497,2.709186818,2.196874089,4.320231817,2.167536404,1.663076944,1.878082278,0.524530062,-2.249848943,-2.310936323,-0.745450724,Chlamydomonas_Reinhardtii
0.280194748,-0.362186681,-0.185251802,-0.09886195,-0.039497711,-0.074731883,0.031402651,-0.017124027,-0.358640347,-0.525904697,-0.378661487,-0.547628342,-0.358640347,-0.30718668,-0.005011002,-0.341544382,2.289844257,2.704147025,-3.030944108,-2.882766757,-1.143225281,2.292176327,2.147875028,3.337830307,2.393187404,1.871169235,1.888811331,0.941543611,-2.453624575,-2.335113178,-0.642444257,Chlamydomonas_Reinhardtii
0.211109954,-0.365512548,-0.231384116,-0.191389005,-0.040545084,-0.097734301,0.038111745,0.033868491,-0.216156207,-0.471687188,-0.397321193,-0.486816282,-0.216156207,-0.228845283,-0.137907283,-0.220434549,2.643061207,2.963521446,-3.152695994,-2.861971531,-1.237611409,2.847240095,2.521492867,3.907398431,1.945035855,1.424457668,1.614262504,0.485608798,-2.077921689,-2.297504737,-0.512650044,Chlamydomonas_Reinhardtii
0.323877706,-0.39802234,-0.275251484,-0.234458296,-0.040616993,-0.102906966,0.028164199,-0.203357963,-0.269205926,-0.474411125,-0.363622675,-0.450206658,-0.269205926,-0.233477817,-0.150836183,-0.260196603,2.093489758,2.513201091,-2.884307128,-2.675230567,-0.864548334,2.702671029,2.365543933,3.395792588,1.850522347,1.433785358,1.542799341,0.744798757,-1.957815521,-2.248360934,-0.46857662,Chlamydomonas_Reinhardtii
-0.771691782,-0.632988086,-0.34305177,-0.262628154,-0.040633048,-0.104548093,0.027329143,-0.440584417,-0.153799761,-0.530146537,-0.424913464,-0.536074008,-0.153799761,-0.145066566,-0.348211821,-0.132263357,0.624374449,1.097858225,-2.068616388,-2.351676366,-0.077493483,0.115495591,0.394745169,3.350250796,3.484818417,3.852201055,4.231193724,1.282425455,-3.284921193,-2.412700341,-2.09494663,Chlamydomonas_Reinhardtii
-0.706268874,-0.585686872,-0.359545415,-0.285234542,-0.040646883,-0.106262147,0.026565807,-0.129308778,0.007462875,-0.612861467,-0.51249496,-0.61488876,0.007462875,-0.094921493,-0.300171555,0.003067169,0.758769041,1.272537949,-2.339837793,-2.688006687,-0.08906321,0.203051504,0.476724367,4.133333035,3.633283386,4.104896665,4.584486145,0.990729824,-3.514607368,-2.548201342,-2.314909408,Chlamydomonas_Reinhardtii
-0.289050027,-0.329692375,-0.350895843,-0.279205576,-0.040672349,-0.107381313,0.027554517,0.181966862,-0.465926362,-0.633682471,-0.118630624,-0.674109023,-0.465926362,-0.567159033,0.201568611,-0.592754136,-0.519485424,-0.305179198,-0.646996216,-0.274596396,0.093290559,0.010428494,0.73820974,2.859937219,2.384129859,1.820799707,2.035186282,2.292667507,-1.749721466,-1.589976186,-1.273118786,Chlamydomonas_Reinhardtii
-0.474536422,-0.449040525,-0.303988573,-0.224967168,-0.039975354,-0.089330888,0.026935591,-0.347600431,-0.165040111,-0.591736454,-0.51960965,-0.571922228,-0.165040111,-0.176248585,-0.28143888,-0.112395512,0.816371525,1.348935225,-2.366425929,-2.564841682,-0.271816545,0.53902187,0.713710209,3.737060301,3.025640293,3.731958648,4.256100457,0.888080335,-3.501112293,-2.429371309,-1.962726357,Chlamydomonas_Reinhardtii
-0.798981018,-0.624223199,-0.34446427,-0.274558475,-0.04062687,-0.105521949,0.0261409,-0.5106609,-0.057194181,-0.569722048,-0.452387446,-0.562824087,-0.057194181,-0.085208938,-0.492310338,-0.034731096,0.953333521,1.294897813,-1.933155361,-1.983851832,-0.672121317,1.148655371,1.37708211,2.759981857,1.828863002,2.207644462,2.680845424,0.452247714,-2.101403119,-2.015757466,-0.99290885,Chlamydomonas_Reinhardtii
-0.461741355,-0.551789022,-0.34082359,-0.278106255,-0.040655909,-0.106036821,0.023804104,-0.543550347,0.055076606,-0.541860972,-0.392459502,-0.522347213,0.055076606,0.030790641,-0.516963725,0.073233867,0.891852664,1.147118659,-1.660443653,-1.664082092,-0.966551523,1.860505311,1.687566543,2.035453351,0.865612836,0.937552235,1.358681111,0.597240117,-1.236098913,-1.643623521,-0.244974752,Chlamydomonas_Reinhardtii
0.234256303,-0.321938542,-0.252895456,-0.160335507,-0.039257224,-0.084172695,0.027616626,0.047447412,-0.021255325,-0.64669892,-0.532802851,-0.680717697,-0.021255325,-0.266729768,-0.013419274,-0.165118201,0.810258652,1.434843497,-2.428980117,-2.504368431,0.325754335,0.777255403,1.00629114,3.832875499,2.825586701,3.277276145,3.861041362,0.470211374,-3.067650486,-2.257842053,-1.853250397,Chlamydomonas_Reinhardtii
0.08659702,-0.183362482,-0.249745243,-0.202839251,-0.04054511,-0.097420213,0.014493645,-0.048452636,0.193873843,-0.592986656,-0.443338774,-0.57993939,0.193873843,0.062550788,-0.46228572,0.185364646,0.910570232,1.205048105,-1.742344283,-1.8179375,-0.538671104,1.728153348,1.775670624,2.333545079,0.886878376,1.205511338,1.63457107,0.041222052,-1.350537148,-1.656186004,-0.402365398,Chlamydomonas_Reinhardtii
0.312667813,-0.358109879,-0.248047023,-0.208428722,-0.040522556,-0.099536585,0.028071867,-0.144352685,-0.00779396,-0.550556901,-0.38936875,-0.563564655,-0.00779396,-0.135382723,-0.190927035,-0.063495419,1.252903643,1.662417938,-2.23239258,-2.22885553,-0.223374429,1.462227713,1.802997023,2.836870597,1.70835828,2.069085863,2.322188476,0.36029088,-2.066585826,-1.939908509,-0.96086464,Chlamydomonas_Reinhardtii
0.399507286,-0.278499585,-0.153618235,-0.146316578,-0.039334234,-0.088851298,0.187756467,-0.240252733,-0.140158644,-0.561700353,-0.478827381,-0.59002649,-0.140158644,-0.244142093,-0.140337056,-0.176670931,0.890470184,1.318847139,-2.048480006,-2.094211906,-0.164649005,1.384445483,1.45340757,2.577223238,1.626840379,2.096390556,2.360698116,0.573716276,-2.118137012,-1.895742293,-0.925484597,Chlamydomonas_Reinhardtii
0.611727222,-0.269263324,-0.205276707,-0.191805929,-0.040554313,-0.098503123,0.025946811,-0.438498344,0.101906961,-0.556788958,-0.445976387,-0.537979886,0.101906961,-0.035007529,-0.287008936,0.049052869,1.122410718,1.587049517,-2.234048468,-2.256452138,-0.007875999,1.269604703,1.570251484,2.919673855,1.784756698,2.382496256,2.818790403,-0.016945991,-2.361588164,-1.981546426,-1.092781655,Chlamydomonas_Reinhardtii
0.889817583,-0.161640996,-0.215785381,-0.193759531,-0.040582799,-0.101213992,0.027308192,-0.60792456,-0.027576609,-0.553330291,-0.465972438,-0.503904832,-0.027576609,-0.038315477,-0.612856189,0.00434456,1.180867532,1.694780673,-2.404034618,-2.385042643,-0.034885712,1.509467183,1.782266651,3.085871822,1.78672573,2.235797127,2.699046497,-0.032771121,-2.270631359,-2.007382477,-1.073373175,Chlamydomonas_Reinhardtii
0.515383995,-0.323040745,-0.228759525,-0.241334568,-0.04066577,-0.106042632,0.026003758,-0.777350777,0.235437402,-0.501556692,-0.335927247,-0.438894298,0.235437402,0.198977418,-0.725231015,0.304830284,1.140674839,1.426795235,-1.873456103,-1.815115163,-0.542143538,1.926070437,1.922667806,2.229449555,0.758103721,1.035747375,1.285493635,-0.235076155,-1.418552326,-1.556555239,-0.183514563,Chlamydomonas_Reinhardtii
0.041639674,-0.386162697,-0.298707273,-0.2397642,-0.040636078,-0.104357948,0.028238849,-0.737879757,-0.46209185,-0.671350196,-0.455880784,-0.650255374,-0.46209185,-0.632981506,0.021624813,-0.568757906,-0.370168581,-0.108753915,-0.77042479,-0.200208451,-0.568610066,0.536985686,1.14622115,2.387367197,1.591397814,1.059490586,1.251582161,1.607054463,-1.313830545,-1.358557857,-0.637187794,Chlamydomonas_Reinhardtii
0.352302407,-0.31229008,-0.220560616,-0.209489111,-0.040607423,-0.100746172,0.030419306,-0.698408737,0.261206788,-0.546729621,-0.373165281,-0.539897733,0.261206788,0.202860482,-0.637788403,0.30277871,0.988911407,1.232973233,-1.594112435,-1.543307304,-0.560619915,2.018105955,1.875553325,1.787043577,0.392651492,0.697745798,1.008454134,-0.284262368,-0.746497593,-1.447285335,-0.0590779,Chlamydomonas_Reinhardtii
0.582117705,-0.315114108,-0.217733861,-0.211710617,-0.040611429,-0.103961211,0.029194509,-0.453371272,0.076722582,-0.536120503,-0.425016904,-0.500822946,0.076722582,0.027462449,-0.563647979,0.116658315,0.881778429,1.327481784,-1.763864775,-1.643284638,-0.0690637,1.706162561,1.788391534,2.27617425,0.966427245,0.941792094,1.186249886,-0.028494059,-1.076047324,-1.492794709,-0.311893575,Chlamydomonas_Reinhardtii
0.591353506,-0.380369161,-0.164268702,-0.202958027,-0.04051102,-0.102464763,0.060856028,-0.130968865,0.354484385,-0.432500459,-0.184016035,-0.384299995,0.354484385,0.336626379,-0.749491727,0.365811958,1.450858143,1.678286783,-1.918452985,-1.744482742,-0.452287477,1.79046058,2.104529705,2.065025943,0.860493355,0.684008654,0.831041563,-0.462615855,-1.161606099,-1.377678115,-0.008939325,Chlamydomonas_Reinhardtii
1.135025834,-0.327274706,-0.257545676,-0.23129515,-0.040627893,-0.10307754,0.025815555,0.191433543,-0.169038426,-0.669431462,-0.415671141,-0.64148105,-0.169038426,-0.240266557,-0.358791845,-0.218734981,2.137726054,2.746446045,-2.899211948,-2.507944427,-0.964379347,3.186875593,2.96107098,2.074489172,0.610032559,0.275625414,0.357813646,-0.392472038,-1.484948095,-1.570776918,0.368009756,Chlamydomonas_Reinhardtii
-0.116795461,-0.569435352,-0.348598793,-0.286065171,-0.040676095,-0.108012278,0.027007101,0.055436676,0.565541545,-0.304962239,0.211843649,-0.379474547,0.565541545,0.394519205,-0.068547764,0.341950392,-0.19988011,0.050913984,-1.035514111,-1.285881596,0.275631721,-0.191153725,0.87908204,3.016080505,3.309968428,1.982931924,1.702585609,0.987308174,-1.581033029,-1.59416368,-1.188105598,Chlamydomonas_Reinhardtii
0.621877364,-0.472730449,-0.300769447,-0.267800648,-0.040658486,-0.106389896,0.026568175,-0.080560192,0.415348735,-0.409936868,-0.115377949,-0.472877589,0.415348735,0.312693157,-0.189301713,0.294296897,0.774985079,1.546559047,-2.566007775,-2.585024027,0.729879772,0.582596209,1.764834293,3.994341852,3.950297442,2.663005342,2.625092661,0.79740662,-2.632569269,-2.140750226,-1.65582976,Chlamydomonas_Reinhardtii
0.355192522,-0.499580084,-0.324277819,-0.276250194,-0.040672258,-0.107466773,0.026289177,-0.196183894,0.501891977,-0.385580895,0.054476809,-0.410010582,0.501891977,0.38074632,-0.219516489,0.374036289,0.326458793,0.66761879,-1.532227136,-1.784466019,0.000918114,0.134228484,1.195691356,3.461443742,3.518291951,2.263949793,1.971386729,0.9821757,-2.013685132,-1.824949933,-1.31719221,Chlamydomonas_Reinhardtii
-0.029794369,-0.350713671,-0.24057364,-0.215307589,-0.040599403,-0.101255532,0.022674384,-0.705247014,0.017367401,-0.546944846,-0.390110536,-0.491676969,0.017367401,-0.016882974,-0.556919554,0.05779823,0.379742429,0.532963437,-0.980072561,-1.073536783,-0.577168758,0.838340924,1.319131297,1.304418874,0.584828957,0.777285557,0.980290367,0.459946426,-0.530306493,-1.218948371,-0.19524052,Chlamydomonas_Reinhardtii
0.740183847,0.042064599,-0.176302986,-0.135429195,-0.040322713,-0.086793314,0.018557248,-0.284176822,-0.022666236,-0.574759772,-0.471465576,-0.548407626,-0.022666236,-0.134352012,-0.230302417,-0.050555529,0.826165624,1.201961541,-1.650304804,-1.716868196,-0.353427298,1.437793505,1.656470986,2.364300575,1.076299197,1.232646437,1.345844564,0.231551313,-1.314910151,-1.482207459,-0.503350148,Chlamydomonas_Reinhardtii
0.920470478,-0.108228683,0.002811884,0.100262421,-0.037316132,-0.009774573,0.038578497,0.13689337,-0.027212028,-0.54832074,-0.162237501,-0.525711426,-0.027212028,-0.080624037,-0.092706008,-0.120243919,1.272766815,1.868792393,-2.309474868,-2.176492676,-0.394000224,1.921998069,2.199229813,2.978819039,1.950549143,1.12563239,0.968794952,-0.148251796,-1.591559187,-1.655079874,-0.392155728,Chlamydomonas_Reinhardtii
-0.243731909,-0.410227659,-0.293127096,-0.204842898,-0.040410149,-0.093800079,0.026534383,0.512521584,-0.584280226,-0.626082802,-0.447825128,-0.457025964,-0.584280226,-0.697957989,-0.01502613,-0.673572154,-0.431109268,-0.18439727,-0.790181702,-0.271260466,-0.235317291,0.255177816,0.72360425,1.834359724,1.913137546,1.726844427,1.957400641,2.066838632,-1.614500815,-1.638092868,-0.87322322,Chlamydomonas_Reinhardtii
0.142955819,-0.481240134,-0.330455296,-0.280809211,-0.040671982,-0.107806627,0.027632051,-0.385817448,0.564435777,-0.430857738,-0.025106939,-0.367854606,0.564435777,0.432934664,-0.260222216,0.461476128,0.857054134,1.290238971,-1.743647461,-1.710506069,-0.13640608,1.312771805,1.584385829,2.739872495,2.009226279,1.187873523,1.014968203,-0.271003476,-1.403167941,-1.45020868,-0.448359453,Chlamydomonas_Reinhardtii
0.676647573,-0.263008122,-0.18870796,-0.149318767,-0.039477754,-0.083876417,0.027968147,-0.357612855,0.524555935,-0.505114968,-0.062391611,-0.510236949,0.524555935,0.398661036,-0.262426195,0.456633952,1.008773492,1.47025628,-1.96092105,-1.906432496,-0.322102372,1.678470458,1.866601573,2.668898274,1.768216835,1.063730445,1.025888847,-0.236359274,-1.562949628,-1.52100104,-0.315229407,Chlamydomonas_Reinhardtii
0.508446051,-0.140519274,-0.179656543,-0.181800537,-0.040445662,-0.095938636,0.025558727,-0.279734648,-0.337468571,-0.473862165,-0.315678475,-0.454106215,-0.337468571,-0.258564759,-0.246695277,-0.282666001,0.622376485,0.891640569,-1.338874999,-1.359489311,-0.456984922,1.192636946,1.519367844,1.508469759,0.812842795,0.837661152,0.954425684,1.082258952,-1.020177713,-1.390556636,-0.185940624,Chlamydomonas_Reinhardtii
0.361710239,-0.255794727,-0.108047025,-0.130359434,-0.040436364,-0.09534512,0.047145389,-0.572066442,0.182464018,-0.42117538,-0.099209932,-0.336585098,0.182464018,0.176530231,-0.552931483,0.186862647,1.038552527,1.186477175,-1.392678781,-1.438219195,-0.850511882,1.660959275,1.590039567,1.655741268,0.587979408,0.376703658,0.484837982,0.273894227,-0.767280009,-1.181102902,0.066066365,Chlamydomonas_Reinhardtii
-0.091354859,-0.534778374,-0.297674742,-0.263714971,-0.040671092,-0.107105909,0.027053133,-0.786422463,0.408670946,-0.532149426,-0.292040475,-0.514200981,0.408670946,0.330554262,-0.620950574,0.415386805,0.342615952,0.422824461,-0.727638965,-0.709368369,-0.758650946,1.424761927,1.400639351,1.199140446,-0.019663685,-0.012854607,0.218719125,-0.067415323,-0.206964497,-0.846498389,0.214662543,Chlamydomonas_Reinhardtii
0.075375243,-0.466769251,-0.279935779,-0.248795983,-0.040644697,-0.104002342,0.027666654,-0.782170789,0.269234395,-0.467700139,-0.133742778,-0.414645938,0.269234395,0.296646481,-0.724352951,0.314818348,0.610890976,0.731680551,-0.974409022,-0.927227379,-0.687904636,1.357567854,1.484031983,1.021704893,0.074849822,0.083474994,0.232705213,0.117781463,-0.267692334,-0.937912184,0.250649101,Chlamydomonas_Reinhardtii
0.949605806,-0.281579081,-0.118216326,-0.04841254,-0.036554165,-0.035383326,0.027409694,-0.523746151,-0.118128038,-0.632707356,-0.268059294,-0.612041838,-0.118128038,-0.204785685,-0.156238647,-0.18498475,1.501626124,1.949638014,-2.168077393,-1.978475229,-0.671706448,2.334121718,2.13044267,1.802421325,0.760466559,0.373990148,0.430617941,0.232834431,-1.263358964,-1.386685179,0.202431157,Chlamydomonas_Reinhardtii
0.643381748,-0.340648452,-0.108420994,-0.045179476,-0.037714478,-0.070600263,0.009471287,-0.265321513,0.031609039,-0.513888329,-0.262539236,-0.477169724,0.031609039,0.028343426,-0.508463426,0.04549161,0.888495718,1.09575541,-1.283826928,-1.206550623,-0.861740399,1.674805327,1.647519234,1.147684135,0.237098011,-0.014041768,0.151470947,0.210166003,-0.543801568,-0.990058342,0.322925473,Chlamydomonas_Reinhardtii
0.612349488,-0.372576663,-0.229372545,-0.209173854,-0.040609601,-0.101166363,0.025712407,-0.433138488,0.029060828,-0.428016717,-0.183321453,-0.40458409,0.029060828,0.045203431,-0.490602374,0.00667781,1.19000051,1.265473435,-1.321911087,-1.155893097,-1.214924939,1.78150137,1.70782577,1.141769617,0.137071215,-0.0913768,0.013525968,0.022830686,-0.435031263,-0.953556031,0.385901949,Chlamydomonas_Reinhardtii
0.329954321,-0.294738923,-0.068390165,0.00707177,-0.037087361,-0.033772086,0.026576469,0.067369306,-0.121825206,-0.452818851,-0.082674956,-0.453853744,-0.121825206,0.000705635,-0.023900324,-0.045828724,0.768566059,0.906259323,-1.053976263,-0.971628331,-0.791566417,1.3082922,1.615952531,0.908146139,0.294593728,0.030561551,0.169288841,0.451820008,-0.460402004,-0.895326155,0.201319213,Chlamydomonas_Reinhardtii
-0.232559112,-0.373990539,-0.326786844,-0.242811596,-0.040549893,-0.100397642,0.027552932,0.5678771,-0.256283263,-0.754917898,-0.50098094,-0.725580848,-0.256283263,-0.517889192,0.132063172,-0.376024576,-0.427095343,-0.087317658,-1.053395379,-0.625747303,0.218467537,0.521917925,1.066126531,2.041367869,1.913137546,1.863367894,2.218921332,2.235354876,-1.810989106,-1.806382741,-1.018584652,Chlamydomonas_Reinhardtii
-0.238495708,-0.447929903,-0.302645883,-0.222762087,-0.040346373,-0.099317977,0.027017957,0.612074427,-0.377565309,-0.664669893,-0.459688703,-0.551319935,-0.377565309,-0.558855893,0.57684593,-0.539161829,-0.318631771,0.061999408,-1.271600155,-1.057024135,0.572896394,0.192870584,0.733027147,2.460115773,2.625926916,2.790709902,2.962291501,2.551857467,-2.517051428,-2.074303379,-1.53250504,Chlamydomonas_Reinhardtii
-0.369196986,-0.527170213,-0.368560512,-0.285567227,-0.040672866,-0.107017845,0.02712278,0.480287163,-0.310279279,-0.820299289,-0.380717467,-0.762171641,-0.310279279,-0.578618212,0.438227738,-0.492189606,-0.464578969,-0.123364078,-1.098280035,-0.743808059,0.387481425,0.274317946,0.921485073,2.15729243,2.085230891,2.218668096,2.558227664,2.527478213,-2.10167302,-1.950732787,-1.156364646,Chlamydomonas_Reinhardtii
