<<<<<<< HEAD
Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,contrast,dissimilarity,homogeneity,energy,correlation,Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,Class
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.131647544,0.120522644,-0.827356754,-0.666810153,-0.510141859,-0.498883556,0.700383262,-0.589732583,-0.500938181,-0.582721866,0.700383262,0.763817748,-0.783295294,0.756138834,1.919078408,1.594840753,1.148832298,0.003489583,-0.071352107,0.441457445,0.953969056,-0.355155819,-1.459890579,0.960063757,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,1.494011166,1.984820013,-2.705199513,-2.324452626,-0.112067284,-0.523478729,0.586522047,0.254336747,-0.233611445,0.231286305,0.586522047,1.212832428,-1.166367031,0.63289061,2.759988602,3.148638603,2.393643671,1.708010468,1.403475642,3.323081407,1.886898901,-2.54790704,-2.833341977,-1.082203512,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,0.229710214,0.472049644,-1.181707138,-0.991794818,-1.093778853,-0.548073903,0.575445728,-0.389329049,-0.478327812,-0.451789753,0.575445728,0.724499681,-0.640851956,0.55884871,2.358508914,2.170268423,1.07967611,-0.022347365,-0.104076475,0.387901756,1.043543841,-0.2388895,-1.633193298,0.7764787,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.754262082,-0.762490714,0.697327441,0.627127436,0.671315487,-0.572669077,1.142170391,-0.862247142,-0.592758698,-0.865973688,1.142170391,0.832940522,-0.957999608,1.344712824,-0.154900416,-0.548698889,-0.474242463,-0.671859534,-0.668943684,-0.549869288,-0.329654527,0.485539106,0.511759926,0.64554621,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.749799904,-0.765009144,0.672846984,0.731618054,-1.23095741,-0.473335607,0.319172008,-0.809376928,-0.590431565,-0.746676615,0.319172008,0.200177492,-0.884399722,0.370978366,-0.370620845,-0.543688947,-0.449094759,-0.679036464,-0.72063331,-0.467896295,-0.413313997,0.39978612,0.476599321,1.008522756,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,0.20109249,0.460913606,-0.694180606,-0.285073212,-2.415962616,-0.374002138,0.264902079,-0.034360444,-0.358752431,0.273211685,0.264902079,0.492121658,-1.293015726,0.068486458,1.446357713,0.698776769,0.342010112,-0.567076356,-0.66968742,-0.584844432,-0.391342823,-0.31464674,-0.235832688,1.284366294,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.805775936,-0.82492335,0.778486645,0.830208246,-0.832934851,-0.274668668,0.79472915,-0.92666759,-0.647915266,-0.907648886,0.79472915,0.463278184,-0.785763666,0.880097698,-0.485804902,-0.668937507,-0.50148581,-0.735734212,-0.770835465,-0.619273089,-0.366836514,0.501847957,0.555515347,1.071426266,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.77847381,-0.765112934,0.621684261,0.558912085,0.68336293,-0.44597352,0.858266237,-0.797518206,-0.629114261,-0.845873561,0.858266237,0.40724984,0.287962649,0.715528398,-0.436535421,-0.237366754,-0.434425265,-0.678318771,-0.623947678,-0.552601721,-0.326274347,0.443451751,0.419092196,0.884113594,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.715553762,-0.748173823,0.718038826,0.762883156,-1.457464651,-0.617278372,0.607815512,-0.673932185,-0.576041561,-0.668158638,0.607815512,0.348248275,-0.233402461,0.647606637,-0.16089265,-0.758400764,-0.51196402,-0.714203421,-0.733276816,-0.532928203,-0.39894823,0.626531747,0.437531981,1.031354401,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.781289768,-0.781679622,0.651854544,0.717195825,-0.89693436,-0.675637673,0.748209909,-0.934137737,-0.656795889,-0.802650287,0.748209909,0.296870469,-0.782704814,0.716638225,-0.169548099,-0.473549753,-0.684854489,-0.808938898,-0.835912332,-0.624737956,-0.326274347,0.644944965,0.383619052,1.301606515,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.649181741,-0.686278451,0.632991264,0.726750882,-1.743380416,-0.733996975,0.85662968,-0.685602267,-0.549519115,-0.658791676,0.85662968,0.571881601,-1.023241245,0.8544626,-0.307369485,-0.35975249,-0.517203125,-0.627362568,-0.683074661,-0.546043882,-0.34486534,0.086761413,0.420498621,1.267592024,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.792239196,-0.808432978,0.724371363,0.80137556,-1.305536945,-0.564463746,0.984147346,-0.951653049,-0.640583401,-0.887576211,0.984147346,0.668305782,-0.644323019,1.105642464,-0.278739922,-0.61382814,-0.697428341,-0.80463274,-0.857480665,-0.659166613,-0.357541017,0.39189474,0.510666041,1.391069283,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.713053903,-0.729897654,0.640651627,0.680751666,-0.807777289,-0.545944305,0.822319376,-0.837967494,-0.581965604,-0.794388779,0.822319376,0.437911944,-0.640124685,0.885506847,-0.288726979,-0.479991107,-0.488911958,-0.635257191,-0.681959057,-0.505057385,-0.404018501,0.612327265,0.448783375,0.771819181,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.77822693,-0.757380591,0.636174492,0.741964313,-0.209060884,-0.515215558,1.029183287,-0.850785267,-0.60012131,-0.835325919,1.029183287,0.804222515,-0.974436733,1.254019349,-0.40657425,-0.389096438,-0.618841764,-0.6445872,-0.658903253,-0.484290893,-0.284867135,0.595492323,0.31829846,1.150638092,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.703986762,-0.710198955,0.601474595,0.661008447,-1.230312318,-0.484486811,1.325194794,-0.752986393,-0.502152361,-0.731050479,1.325194794,1.100934598,-1.589837731,1.575506548,-0.25210777,-0.356889666,-0.41975577,-0.650328744,-0.702039919,-0.629656335,-0.387117598,0.67598439,0.438938405,0.74013445,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.721346696,-0.753946369,0.686969837,0.780025965,-1.864333461,-0.453758064,0.31996221,-0.86357321,-0.625844294,-0.80837571,0.31996221,0.104109543,-0.244084397,0.331171641,-0.191519624,-0.398400617,-0.596837523,-0.878555119,-0.804303568,-0.442211424,-0.446270758,0.681771401,0.450502338,0.913002613,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.727035111,-0.749266668,0.659147979,0.5626745,0.367765265,-0.423029316,0.625380347,-0.791118683,-0.575022204,-0.734015577,0.625380347,0.368769074,-0.471862887,0.776511727,-0.371286649,-0.578042837,-0.508820557,-0.546263258,-0.588992104,-0.593588218,-0.364301379,0.774363583,0.380181126,0.842643873,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.7637809,-0.756507535,0.630544783,0.640774463,-0.947718688,-0.517192633,0.610716185,-0.660779084,-0.592380454,-0.762328447,0.610716185,0.456951328,0.208805235,0.733815226,0.038182685,-0.53581618,-0.555972503,-0.712768035,-0.739226701,-0.626923902,-0.34148516,0.637579678,0.331268817,1.128738352,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.754828772,-0.774280018,0.683564887,0.743331073,-1.708047638,-0.611355949,0.409515184,-0.866885782,-0.624441284,-0.864012056,0.409515184,0.229083982,-0.525400373,0.536932649,-0.098307093,-0.380507965,-0.472146821,-0.789561187,-0.769719861,-0.686490944,-0.339795069,0.633370943,0.442220062,0.896694296,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.723483708,-0.727736384,0.632313896,0.712588417,-1.202061014,-0.674544266,0.656243006,-0.743638175,-0.569815181,-0.777152209,0.656243006,0.515006228,-0.052138497,0.725698028,-0.278739922,-0.379076553,-0.584263671,-0.8189866,-0.761166902,-0.487023327,-0.311908579,0.632844851,0.368773463,1.114293842,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.695782058,-0.698595862,0.604712758,0.644968786,-1.154176815,-0.737732584,0.776838638,-0.674124327,-0.544800881,-0.668308335,0.776838638,0.680227643,-0.519101417,0.829295758,-0.278739922,-0.457088514,-0.532920441,-0.606549471,-0.617254058,-0.485930353,-0.262895961,0.159362101,0.360959995,1.238703005,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.746888332,-0.765231987,0.676701728,0.686334614,-0.900599188,-0.800920901,1.174575387,-0.814519951,-0.575112451,-0.785118976,1.174575387,0.881768063,-0.608037054,1.356507686,-0.250110358,-0.205875687,-0.659706784,-0.727839589,-0.752242074,-0.455327102,-0.093886931,0.788568066,0.369242271,0.658126912,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.70473514,-0.707396629,0.604445832,0.632260499,-1.333762118,-0.757831017,0.824339703,-0.745509981,-0.555731257,-0.722072172,0.824339703,0.800473853,-1.078975855,1.068838628,-0.189522213,-0.268142114,-0.345360478,-0.765159625,-0.751126471,-0.462431429,-0.247685148,0.661779908,0.311735147,0.913934517,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.700361474,-0.740462849,0.692922391,0.77177548,-1.918201112,-0.714741132,0.503547358,-0.86045816,-0.604123397,-0.846172116,0.503547358,0.260428052,-0.835300537,0.649225826,-0.19950927,-0.382655084,-0.59369406,-0.794585038,-0.846696499,-0.557520101,-0.276416683,0.538674393,0.489257139,0.921389747,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.460585477,-0.497097063,0.406257899,0.51647302,-1.42193073,-0.671651248,0.300747855,-0.3844391,-0.422879951,-0.24305956,0.300747855,0.622310382,-0.304471083,0.167248482,-0.140918536,-0.189414448,-0.106457285,-0.534062477,-0.550689719,-0.243836779,-0.271346412,0.43766474,0.231725235,0.584972461,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.709300035,-0.715113709,0.615569622,0.662735827,-1.642801626,-0.628561364,0.860048388,-0.795927286,-0.547156752,-0.818757967,0.860048388,0.759584196,-0.118376576,0.928352928,-0.063019492,-0.537247592,-0.442807833,-0.741475756,-0.721005178,-0.553148208,0.093713093,0.650731977,0.33767586,0.812356998,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.488369279,-0.503828139,0.439015185,0.578731553,-0.955763228,-0.585471479,0.508458321,-0.486202583,-0.462817926,-0.46397326,0.508458321,0.546707097,-0.536520372,0.570752471,-0.136923713,-0.109971076,-0.348503941,-0.49171859,-0.581926615,-0.335100045,-8.69E-05,0.442399567,0.338926015,0.254146597,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.624672782,-0.676775577,0.641507423,0.756804988,-1.793975867,-0.542381595,0.27174641,-0.094681886,-0.362488368,-0.228777523,0.27174641,0.571958422,0.360528391,0.278408522,-0.258765808,-0.345438369,-0.341169194,-0.685495701,-0.59308265,-0.327995719,-0.113322969,0.658097264,0.427061934,0.231780905,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.771482304,-0.798307364,0.744203832,0.816988079,-1.858477537,-0.499291711,0.268528411,-0.82688809,-0.619478888,-0.836896025,0.268528411,0.039755867,0.211656224,0.229769549,-0.337996459,-0.432754508,-0.620937406,-0.798173503,-0.826243769,-0.630749308,-0.511339235,0.621270828,0.550045919,0.977303978,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.5636735,-0.655922978,0.683182864,0.769736628,-1.813199744,-0.456201826,0.760104428,-0.563959866,-0.512205671,-0.480974732,0.760104428,0.579535441,-0.617561794,0.799115768,-0.230136245,-0.648897737,-0.607315733,-0.712768035,-0.770835465,-0.717094195,-0.439510397,0.042043598,0.519104586,1.550890792,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.724564298,-0.744562547,0.690249428,0.745472095,-1.321170316,-1.546408424,1.39673161,-0.904343826,-0.466893661,-0.855205033,1.39673161,1.22121048,-1.399104116,1.719094703,-0.290058586,-0.362615314,-0.564355071,-0.665400297,-0.715799028,-0.56735686,-0.142899549,0.705445539,0.48660056,0.505760634,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.746222742,-0.765699041,0.713467279,0.759142014,-1.397088194,-1.304291739,1.018997552,-0.839194814,-0.576070258,-0.836265388,1.018997552,0.611027534,-0.534049106,0.997502705,-0.286729567,-0.73549817,-0.537111725,-0.857742022,-0.787941384,-0.617087143,-0.418384268,0.613905541,0.552077421,1.029490593,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,2.718916477,3.476063151,-3.64765168,-2.557539852,-3.962059121,-1.062175055,0.408894091,0.067617238,-0.318753672,0.632621724,0.408894091,0.715792287,-1.673841711,0.194093648,5.745452823,3.803509646,1.094345605,-0.689084166,-0.765257448,-0.723652034,0.393704121,-2.398496928,-2.065746884,3.106238304,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.774005165,-0.804797281,0.764270562,0.811539629,-1.29299102,-0.82005837,0.898849331,-0.861092818,-0.616494332,-0.780855155,0.898849331,0.617412957,-1.203286718,1.131257593,-0.500452586,-0.33613419,-0.762393244,-0.808221205,-0.80058489,-0.761359611,-0.507959054,0.777520135,0.604271387,0.874794555,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.799073924,-0.822697974,0.77049554,0.867507418,-0.977300498,-0.760510624,1.343723582,-1.081673957,-0.657451556,-0.892229876,1.343723582,0.678768516,-1.723530549,1.554029508,-0.447854086,-0.525796295,-0.619889585,-0.877837426,-0.819922016,-0.783219076,-0.535845544,0.685454045,0.601458539,1.091462198,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.763321909,-0.780824882,0.736043215,0.778122197,-0.827139201,-0.700962878,1.02012965,-0.908800754,-0.614519782,-0.853734724,1.02012965,0.630302701,-1.145363039,1.267686194,-0.527750541,-0.504325113,-0.623033048,-0.742193449,-0.663365667,-0.566810374,-0.387962643,0.719650021,0.544420222,0.724292085,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,2.35921501,3.111370105,-3.081257669,-2.123310784,-3.241472731,-0.641415132,0.168080025,0.08214852,-0.373207621,0.425814735,0.168080025,0.419338836,-1.459526467,-0.165181366,4.343935833,3.096392061,1.513474013,-0.060385095,-0.300050813,0.093891953,0.80862129,-1.925014179,-1.884630697,1.484725619,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.773528366,-0.786347112,0.722810256,0.794108733,-1.03017998,-0.581867386,0.995251951,-0.815278099,-0.63663071,-0.764912034,0.995251951,0.449210535,-0.661845385,1.041292545,-0.240789105,-0.651760561,-0.739341182,-0.762288853,-0.770091729,-0.615447683,-0.281486954,0.690714964,0.472848856,1.039741535,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.598087127,-0.590880333,0.513070296,0.573240785,-0.931391023,-0.52231964,0.291354584,-0.633874988,-0.58839992,-0.51648618,0.291354584,0.242489027,-0.693214839,0.389117955,-0.272747687,-0.293191826,-0.295065069,-0.476647037,-0.600148138,-0.420898445,-0.307683354,0.187771066,0.420811159,0.68189046,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.722486753,-0.74983446,0.715264329,0.789797206,-2.36889371,-1.0854837,0.038320368,-0.738908519,-0.601327024,-0.627134985,0.038320368,-0.110513083,-0.642323145,0.067887342,-0.40657425,-0.499315171,-0.500437989,-0.854153557,-0.75298581,-0.762999071,-0.353315792,0.678088758,0.522386243,1.017375843,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.805759293,-0.818784487,0.770542221,0.830216572,-0.818581866,-1.102785936,1.238966189,-0.910720835,-0.641835246,-0.834597597,1.238966189,0.692249244,-1.155192927,1.211444657,-0.364628611,-0.48142252,-0.836788537,-0.875684347,-0.793519402,-0.648783367,-0.490213106,0.786463698,0.709753205,0.514147769,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.790613329,-0.802877169,0.715081776,0.843729325,-1.770843929,-1.120088173,0.551396641,-0.827766556,-0.600747112,-0.852862842,0.551396641,0.309719929,-0.162637241,0.619896234,-0.456509535,-0.094225543,-0.402990634,-0.802479661,-0.798725551,-0.650969313,-0.378667146,0.675458298,0.459878499,0.876192411,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.783891813,-0.818167853,0.791100305,0.865618366,-1.606008025,-1.137390409,0.82223295,-0.985033189,-0.662017081,-0.915694281,0.82223295,0.2122757,-0.743887156,0.964103395,-0.477815257,-0.435617332,-0.697428341,-0.859895101,-0.826615637,-0.706710949,-0.258670735,0.874321053,0.606615427,0.68422022,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.766200303,-0.79408556,0.785335585,0.879015608,-1.084483964,-0.361944449,0.23606525,-0.850828722,-0.653764349,-0.706610285,0.23606525,-0.186948474,-0.268505081,0.228439128,-0.778758572,-0.429175977,-0.627224332,-0.627362568,-0.758191959,-0.632935255,-0.547676176,0.518156807,0.712566053,0.718700662,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.795957236,-0.830207474,0.829267373,0.912883654,-1.246036152,0.413501511,0.158745978,-0.84627094,-0.675201496,-0.811018101,0.158745978,-0.269649641,0.11624324,0.082884502,-0.365294415,-0.784881888,-0.872414451,-0.886449743,-0.810625321,-0.558066588,-0.605139246,0.462917153,0.660997164,1.17440164,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.79272331,-0.826562619,0.80662221,0.867166087,-1.479362058,-0.922458606,0.265288998,-0.764970669,-0.646690213,-0.640758802,0.265288998,-0.176147229,-0.445959274,0.293189495,-0.461170162,-0.50861935,-0.637702543,-0.817551214,-0.801700493,-0.68867689,-0.475847338,0.351911753,0.65974701,1.043469151,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.814949186,-0.846432266,0.843139771,0.899896991,-1.153129492,-1.259131309,1.086989502,-0.944881648,-0.660617317,-0.874036309,1.086989502,0.175037813,-0.763626902,1.083817582,-0.5204267,-0.598798313,-0.791732233,-0.932382095,-0.798353683,-0.5739147,-0.466551842,0.645997149,0.707721703,0.776012748,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.738039768,-0.748421087,0.734054043,0.845325813,-0.727358377,-0.831013305,0.645561916,-0.429426586,-0.54470531,-0.246254798,0.645561916,0.433590829,-0.768689756,0.675438965,-0.562372339,-0.245955227,-0.582168029,-0.743628835,-0.739970436,-0.61435471,-0.396413094,0.956391396,0.643494996,0.19916427,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.614145137,-0.629914468,0.516904593,0.547421327,-1.112652328,-0.446445353,0.753360795,-0.761253006,-0.574655792,-0.772478366,0.753360795,0.544871738,-0.616135365,0.818668635,0.020205983,-0.104245427,-0.363173435,-0.585018681,-0.641053598,-0.394667087,0.113149131,0.386107729,0.184688158,0.779740363,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.760667393,-0.795917145,0.790243561,0.833892152,-0.422703171,-0.061877401,0.391409393,-0.65389595,-0.501104071,-0.740336,0.391409393,0.19585235,0.296886209,0.433372396,-0.224809814,-0.689692982,-0.404038455,-0.738604984,-0.626178885,-0.352587617,-0.256135599,0.671775654,0.437219442,0.593359595,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.673694303,-0.694871639,0.597109945,0.631714,-1.413353519,-0.535516562,0.55449467,-0.716899811,-0.566810666,-0.788092857,0.55449467,0.426642355,-0.021547771,0.555942816,-0.203504093,-0.262416466,-0.29611289,-0.537650942,-0.671546759,-0.494127653,-0.113322969,0.209866928,0.254384292,1.174867592,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.755723857,-0.785068055,0.7411118,0.814608718,-1.192345326,-0.707906643,0.492985641,-0.773092587,-0.600811686,-0.708246737,0.492985641,0.264087271,-0.457066101,0.505677542,-0.282068941,-0.367625256,-0.416612307,-0.773054248,-0.706874201,-0.517080091,-0.131913962,0.616009908,0.424717893,0.711245431,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.69265583,-0.684004233,0.568083188,0.609163125,-1.503451112,-0.623308016,0.801862072,-0.766237575,-0.599313683,-0.708214322,0.801862072,0.683357171,-1.117969782,0.902382711,-0.234796871,-0.21446416,-0.376795109,-0.742193449,-0.731789344,-0.566810374,-0.201207665,0.277206697,0.383931591,1.074221977,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.686951408,-0.704823252,0.641094516,0.692475937,-1.879335592,-0.538709389,0.451907918,-0.709136471,-0.575085927,-0.719636891,0.451907918,0.306718905,-0.038125808,0.475620641,-0.241454909,-0.374782317,-0.648180753,-0.712050342,-0.759307563,-0.461884942,-0.197827484,0.910621397,0.325174312,0.841711969,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.703422086,-0.754666792,0.720636386,0.68601306,-1.417114775,-0.454110763,0.385360597,-0.715207131,-0.559025588,-0.738451168,0.385360597,0.239252976,0.676320817,0.217459431,-0.251441966,-0.227346869,-0.557020324,-0.648175665,-0.662993799,-0.407782766,-0.162335588,0.670197379,0.393151483,0.494577788,Chlamydomonas_Reinhardtii
0,0,3.42E-49,-6.84E-49,-4.22E-81,0,0,-0.755549377,-0.793163662,0.810194253,0.848535741,-1.331131256,-0.369512136,0.239237168,-0.650152063,-0.580563469,-0.62664368,0.239237168,0.179321887,0.665467155,0.106834822,-0.534408579,-0.602376843,-0.707906551,-0.813962749,-0.763398109,-0.596320651,-0.318668941,0.546565772,0.546139185,1.137591439,Chlamydomonas_Reinhardtii
